,InBallPos,Shirt,Speed,Ts,dist to closest home,dist to closest visitor,zone,inZone,opponentsHalf,distanceToOpponentGoal,distanceToOwnGoal,angleOpponentToPassline,distanceToInPossession,distanceToOpponentRating,angleToPasslineRating,distanceToPossessionRating,distanceToOpponentGoalRating,curPositioningRating,PlayerID,positioningRating
573,0.0,10.0,3.93,2.4,1.54,5.325,0.0,0,0,46.92166804366614,60.6218024476343,,24.071477727800588,,,,,,,
574,0.0,1.0,,2.5,7.401,0.155,0.0,0,0,,,,,,,,,,,
575,0.0,0.0,1.12,2.5,25.22,39.13,0.0,0,0,97.52051950743494,7.514767128793812,,,,,,,,,
576,0.0,0.0,0.5,2.5,12.763,11.081,0.0,0,0,65.42062498172882,44.21004606421486,,30.712997183602905,,,,,,,
577,0.0,0.0,2.9,2.5,9.51,16.368,0.0,0,0,70.29006558540118,35.14304084737119,,32.81788483433995,,,,,,,
578,0.0,0.0,2.18,2.5,8.169,11.736,0.0,0,0,74.56008954527886,35.02123574347427,,37.658843131461175,,,,,,,
579,0.0,0.0,2.63,2.5,9.387,10.295,0.0,0,0,76.49735143781123,42.50182086687581,,42.215238599349405,,,,,,,
580,0.0,0.0,2.6,2.5,9.51,10.45,0.0,0,0,62.742757159691344,42.29886022105087,,24.873209141564345,,,,,,,
581,0.0,28.0,1.9,2.5,8.169,14.012,0.0,0,0,73.21740378489257,32.68299583881502,,35.443586274529274,,,,,,,
582,0.0,30.0,2.74,2.5,10.323,1.638,0.0,0,0,59.41707496166401,47.82236712041762,,22.650095364037654,,,,,,,
583,0.0,0.0,3.55,2.5,9.387,3.52,0.0,0,0,67.15360104268423,47.37442488305267,,33.053297203153576,,,,,,,
584,0.0,0.0,2.3,2.5,10.089,3.606,0.0,0,0,53.09402340188583,53.165170186880815,,17.42952466362752,,,,,,,
585,0.0,0.0,5.09,2.5,10.089,6.557,0.0,0,0,44.85131214357056,60.196347073555884,,7.555157840839595,,,,,,,
586,0.0,1.0,0.42,2.5,33.183,26.176,0.0,0,0,93.30464897313531,11.701176009273597,,,,,,,,,
587,0.0,6.0,3.4,2.5,15.775,12.177,0.0,0,0,66.59788814970037,41.94840528554095,,12.177091812087152,,,,,,,
588,1.0,5.0,1.37,2.5,7.555,8.953,0.0,0,0,67.16052942763332,37.876994508540406,,0.0,,,,,,,
589,0.0,4.0,0.61,2.5,9.887,8.953,0.0,0,0,68.45584043746743,37.7283989853797,,8.953344682296109,,,,,,,
590,0.0,2.0,3.17,2.5,11.033,14.383,0.0,0,0,55.28957596147758,56.490062931457246,,25.583725706003026,,,,,,,
591,0.0,3.0,4.52,2.5,9.849,13.267,0.0,0,0,52.77437966475778,71.04108071390806,,40.05600541741525,,,,,,,
592,0.0,11.0,3.76,2.5,3.938,5.365,0.0,0,0,51.75504328082434,55.753515629061454,,19.55722321803379,,,,,,,
593,0.0,8.0,4.23,2.5,6.557,7.353,0.0,0,0,54.55762210727296,50.501922042631215,,12.62495485140442,,,,,,,
594,0.0,7.0,2.72,2.5,3.606,7.353,0.0,0,0,51.443331560076864,53.99468827579246,,17.072984302692955,,,,,,,
595,0.0,9.0,5.25,2.5,3.52,7.934,0.0,0,0,46.753233578010416,65.16912497494499,,30.209865491259638,,,,,,,
596,0.0,10.0,4.0,2.5,1.638,5.365,0.0,0,0,46.534932470134734,61.008359591124886,,24.28882535241258,,,,,,,
597,0.0,1.0,,2.6,6.973,0.04,0.0,0,0,,,,,,,,,,,
598,0.0,0.0,1.13,2.6,25.128,38.764,0.0,0,0,97.57427960789667,7.471950280883822,,,,,,,,,
599,0.0,0.0,0.86,2.6,12.983,10.819,0.0,0,0,65.42690364062784,44.16944328379066,,30.64283160871397,,,,,,,
600,0.0,0.0,2.95,2.6,9.517,16.359,0.0,0,0,70.49320850266358,34.90375975450208,,32.89628954760704,,,,,,,
601,0.0,0.0,2.36,2.6,8.243,11.265,0.0,0,0,74.70420235836804,35.00753990214108,,37.696559325752794,,,,,,,
602,0.0,0.0,2.77,2.6,9.32,10.065,0.0,0,0,76.76290412041483,42.409827269160154,,42.34913085294667,,,,,,,
603,0.0,0.0,2.78,2.6,9.517,10.212,0.0,0,0,62.94321281917535,42.10971431866999,,24.955900484654926,,,,,,,
604,0.0,28.0,2.06,2.6,8.243,13.731,0.0,0,0,73.38076176355762,32.55758278803879,,35.48942955303734,,,,,,,
605,0.0,30.0,2.96,2.6,10.374,1.78,0.0,0,0,59.626908229422725,47.70794676990407,,22.766223797547102,,,,,,,
606,0.0,0.0,3.62,2.6,9.32,3.527,0.0,0,0,67.50180579066014,47.07710467945113,,33.2158903237592,,,,,,,
607,0.0,0.0,2.62,2.6,10.457,3.338,0.0,0,0,53.09200099826715,53.09397866048465,,17.27197872277522,,,,,,,
608,0.0,0.0,4.85,2.6,10.457,7.0120000000000005,0.0,0,0,44.4768729229023,60.552392396997824,,7.0118227302178715,,,,,,,
609,0.0,1.0,0.6,2.6,32.759,26.247,0.0,0,0,93.25975394563295,11.74698710308307,,,,,,,,,
610,0.0,6.0,3.5,2.6,15.318,12.222,0.0,0,0,66.28752833678443,42.29144609729018,54.99206539430055,12.222322692516345,8.070171402277694,8.12648909519289,1.9246495954052967,1.8483827514928595,4.116852623151625,,
611,1.0,5.0,1.34,2.6,7.0120000000000005,9.013,0.0,0,0,67.04808105382286,37.99362016181137,,0.0,,,,,,,
612,0.0,4.0,0.85,2.6,9.75,9.013,0.0,0,0,68.38417107050432,37.79318527195082,38.92140730970477,9.012527503425442,4.747843092143103,5.400384482188009,1.0,1.0,2.437841867062383,,
613,0.0,2.0,3.02,2.6,10.819,14.086,0.0,0,0,54.987647567431,56.6875769900249,12.980702717280547,25.610353258008764,10.0,1.0,5.7813558076052205,6.420751607886726,6.2288791011238045,,
614,0.0,3.0,4.55,2.6,9.869,13.332,0.0,0,0,52.45397987760318,71.46614586641705,20.536524385418446,40.25480224768219,9.219371908432072,2.2817123104807218,10.0,7.4459715614316835,7.967237233088814,,
615,0.0,11.0,3.96,2.6,3.711,5.393,0.0,0,0,51.407197015593056,56.14035896750216,29.212947500584164,19.788892086218468,1.0,3.7535149556572383,4.104360423146408,7.869540398604095,4.523819275213359,,
616,0.0,8.0,4.22,2.6,7.1370000000000005,7.582000000000002,0.0,0,0,54.183100723380534,50.889374175754995,57.06217641400141,12.895813623032863,3.2663062233981384,8.477647035989854,2.1186629450818573,6.746302382123504,4.673393157652284,,
617,0.0,7.0,2.77,2.6,3.338,7.582000000000002,0.0,0,0,51.222766969385795,54.241421957762135,66.03659869110946,17.263992730536007,3.2663062233981384,10.0,3.3770096016343,7.944167929343044,5.674893216302815,,
618,0.0,9.0,5.29,2.6,3.527,7.9620000000000015,0.0,0,0,46.26599663900044,65.66858034859594,35.073927862223215,30.49310404009405,3.6597262164960327,4.747727234736854,7.187935750918916,9.949868940668663,6.915492262963961,,
619,0.0,10.0,4.07,2.6,1.78,5.393,0.0,0,0,46.14210571701296,61.40402201810563,21.798562161461017,24.519486067207854,1.0,2.4957948318650733,5.467108372116772,10.0,5.454687680420656,,
620,0.0,1.0,,2.7,5.405,1.484,0.0,0,0,,,,,,,,,,,
621,0.0,0.0,1.12,2.7,25.027,38.392,0.0,0,0,97.62814848187995,7.430704946369488,,,,,,,,,
622,0.0,0.0,1.38,2.7,13.156,10.619000000000002,0.0,0,0,65.47142140659541,44.07603681140127,,30.607792504524074,,,,,,,
623,0.0,0.0,2.96,2.7,9.522,16.337,0.0,0,0,70.69998275105873,34.66233634653036,,32.98994274017461,,,,,,,
624,0.0,0.0,2.54,2.7,8.318999999999999,10.799,0.0,0,0,74.8650365390948,34.98819366586392,,37.7608702892293,,,,,,,
625,0.0,0.0,2.88,2.7,9.259,9.83,0.0,0,0,77.04089180428792,42.314642973798094,,42.5013078975224,,,,,,,
626,0.0,0.0,2.95,2.7,9.522,9.973,0.0,0,0,63.15751785021321,41.90897351403396,,25.063159457658166,,,,,,,
627,0.0,28.0,2.2,2.7,8.318999999999999,13.452,0.0,0,0,73.55623191137514,32.42436202919033,,35.55796394621042,,,,,,,
628,0.0,30.0,3.18,2.7,10.42,1.953,0.0,0,0,59.86122472018092,47.57642509689016,,22.91575060956983,,,,,,,
629,0.0,0.0,3.68,2.7,9.259,3.554,0.0,0,0,67.85815706309744,46.78108036375389,,33.39508144921943,,,,,,,
630,0.0,0.0,2.88,2.7,10.808,3.1010000000000004,0.0,0,0,53.119866575510144,52.98726474352115,,17.14042105667186,,,,,,,
631,0.0,0.0,4.58,2.7,10.808,6.5139999999999985,0.0,0,0,44.138933426171505,60.876476934855546,,6.513902133130341,,,,,,,
632,0.0,1.0,0.74,2.7,32.356,26.293000000000006,0.0,0,0,93.20088867065593,11.807016939091767,,,,,,,,,
633,0.0,6.0,3.59,2.7,14.892,12.269,0.0,0,0,65.96632750881315,42.644300498425345,,12.268694633089536,,,,,,,
634,1.0,5.0,1.26,2.7,6.5139999999999985,9.075,0.0,0,0,66.9468289092172,38.09957875095209,,0.0,,,,,,,
635,0.0,4.0,1.13,2.7,9.646,9.075,0.0,0,0,68.28489427391683,37.88583885833861,,9.074711951351404,,,,,,,
636,0.0,2.0,3.08,2.7,10.619000000000002,13.805,0.0,0,0,54.694086060560515,56.868207726285874,,25.629122907348975,,,,,,,
637,0.0,3.0,4.65,2.7,9.83,13.39,0.0,0,0,52.12226950162473,71.89506921896661,,40.45684472372999,,,,,,,
638,0.0,11.0,4.1,2.7,3.495,5.416,0.0,0,0,51.049269867452566,56.54359339483121,,20.046927669845072,,,,,,,
639,0.0,8.0,4.27,2.7,7.7189999999999985,7.812,0.0,0,0,53.81264780699794,51.27476049675902,,13.175601731989321,,,,,,,
640,0.0,7.0,2.85,2.7,3.1010000000000004,7.812,0.0,0,0,50.97904268422466,54.50672245695938,,17.4774059860152,,,,,,,
641,0.0,9.0,5.32,2.7,3.554,7.984,0.0,0,0,45.776086169527424,66.17076442810676,,30.787055786482732,,,,,,,
642,0.0,10.0,4.14,2.7,1.953,5.416,0.0,0,0,45.74420830006788,61.80778747860176,,24.768522321688874,,,,,,,
643,0.0,1.0,,2.8000000000000003,4.166,2.858,0.0,0,0,,,,,,,,,,,
644,0.0,0.0,1.12,2.8000000000000003,24.918000000000006,38.014,0.0,0,0,97.67911893542039,7.393935082214342,,,,,,,,,
645,0.0,0.0,1.89,2.8000000000000003,13.282,10.465,0.0,0,0,65.55801410201502,43.92576935012067,,,,,,,,,
646,0.0,0.0,2.97,2.8000000000000003,9.526,16.298,0.0,0,0,70.9073338943159,34.42165016381406,,,,,,,,,
647,0.0,0.0,2.71,2.8000000000000003,8.4,10.338,0.0,0,0,75.0426629924605,34.963570598553005,,,,,,,,,
648,0.0,0.0,2.96,2.8000000000000003,9.201,9.584,0.0,0,0,77.32780915686155,42.217532720423165,,,,,,,,,
649,0.0,0.0,3.11,2.8000000000000003,9.526,9.73,0.0,0,0,63.38377272614813,41.69883265752173,,,,,,,,,
650,0.0,28.0,2.34,2.8000000000000003,8.4,13.175,0.0,0,0,73.74268280988969,32.284102403505045,,,,,,,,,
651,0.0,30.0,3.39,2.8000000000000003,10.46,2.146,0.0,0,0,60.11793828800186,47.429806071709805,,,,,,,,,
652,0.0,0.0,3.73,2.8000000000000003,9.201,3.5980000000000003,0.0,0,0,68.22168301207469,46.48739649625477,,,,,,,,,
653,0.0,0.0,2.83,2.8000000000000003,11.146,2.923,0.0,0,0,53.17111175252968,52.858179357598004,,,,,,,,,
654,0.0,0.0,4.32,2.8000000000000003,11.146,6.065,0.0,0,0,43.843462465913895,61.16248197220253,,,,,,,,,
655,0.0,1.0,0.86,2.8000000000000003,31.984,26.315,0.0,0,0,93.13005839684628,11.879300358186084,,,,,,,,,
656,0.0,6.0,3.68,2.8000000000000003,14.495,12.323,0.0,0,0,65.63547828727997,43.006348484845816,,,,,,,,,
657,0.0,5.0,1.17,2.8000000000000003,6.065,9.139,0.0,0,0,66.85669603712105,38.1947353047511,,,,,,,,,
658,0.0,4.0,1.45,2.8000000000000003,9.58,9.139,0.0,0,0,68.15635150152919,38.00892329440549,,,,,,,,,
659,0.0,2.0,3.25,2.8000000000000003,10.465,13.533,0.0,0,0,54.390339804049766,57.04742819794772,,,,,,,,,
660,0.0,3.0,4.79,2.8000000000000003,9.584,13.438,0.0,0,0,51.77690578819866,72.33061573773585,,,,,,,,,
661,0.0,11.0,4.19,2.8000000000000003,3.2960000000000003,5.439,0.0,0,0,50.68631098235499,56.958336712021364,,,,,,,,,
662,0.0,8.0,4.39,2.8000000000000003,8.294,8.042,0.0,0,0,53.43951964604472,51.665290669849135,,,,,,,,,
663,0.0,7.0,2.96,2.8000000000000003,2.923,8.042,0.0,0,0,50.71215831533894,54.79062876989094,,,,,,,,,
664,0.0,9.0,5.36,2.8000000000000003,3.5980000000000003,8.003,0.0,0,0,45.28429596449524,66.67778836314234,,,,,,,,,
665,0.0,10.0,4.2,2.8000000000000003,2.146,5.439,0.0,0,0,45.34226430164246,62.21865421238232,,,,,,,,,
666,0.0,1.0,,2.9,3.426,4.37,0.0,0,0,,,,,,,,,,,
667,0.0,0.0,1.13,2.9,24.8,37.633,0.0,0,0,97.7312019060443,7.357841123590532,,,,,,,,,
668,0.0,0.0,2.33,2.9,13.364,10.345,0.0,0,0,65.6805226684441,43.72826383473279,,,,,,,,,
669,0.0,0.0,2.97,2.9,9.532,16.245,0.0,0,0,71.11531734443713,34.181842562974865,,,,,,,,,
670,0.0,0.0,2.87,2.9,8.482999999999999,9.881,0.0,0,0,75.23401412260282,34.93632609476847,,,,,,,,,
671,0.0,0.0,3.02,2.9,9.144,9.322,0.0,0,0,77.62237172362101,42.11879143565257,,,,,,,,,
672,0.0,0.0,3.27,2.9,9.532,9.483,0.0,0,0,63.621153408280804,41.48061186867908,,,,,,,,,
673,0.0,28.0,2.46,2.9,8.482999999999999,12.903,0.0,0,0,73.94124409286066,32.136234658092725,,,,,,,,,
674,0.0,30.0,3.57,2.9,10.493,2.35,0.0,0,0,60.39750564385917,47.26667629525055,,,,,,,,,
675,0.0,0.0,3.78,2.9,9.144,3.657,0.0,0,0,68.5923576501056,46.1962285040673,,,,,,,,,
676,0.0,0.0,2.58,2.9,11.479,2.832,0.0,0,0,53.23898050301114,52.72171322140432,,,,,,,,,
677,0.0,0.0,4.1,2.9,11.479,5.67,0.0,0,0,43.592515504384465,61.40836594471474,,,,,,,,,
678,0.0,1.0,0.97,2.9,31.649,26.315,0.0,0,0,93.05027442194891,11.960918442995922,,,,,,,,,
679,0.0,6.0,3.78,2.9,14.124,12.387,0.0,0,0,65.29541303950838,43.37823145311482,,,,,,,,,
680,0.0,5.0,1.08,2.9,5.67,9.204,0.0,0,0,66.78065978260473,38.276056758762394,,,,,,,,,
681,0.0,4.0,1.79,2.9,9.554,9.204,0.0,0,0,67.99456799627453,38.166363161820904,,,,,,,,,
682,0.0,2.0,3.45,2.9,10.345,13.265999999999998,0.0,0,0,54.0720485001262,57.2286329471533,,,,,,,,,
683,0.0,3.0,4.94,2.9,9.322,13.472,0.0,0,0,51.41545208397959,72.77691057608862,,,,,,,,,
684,0.0,11.0,4.24,2.9,3.1180000000000003,5.465,0.0,0,0,50.32531304423253,57.37775817335494,,,,,,,,,
685,0.0,8.0,4.56,2.9,8.856,8.267999999999999,0.0,0,0,53.05998586505653,52.06517166014148,,,,,,,,,
686,0.0,7.0,3.07,2.9,2.832,8.267999999999999,0.0,0,0,50.42483848263671,55.0899658377095,,,,,,,,,
687,0.0,9.0,5.4,2.9,3.657,8.022,0.0,0,0,44.79155394714499,67.190202447976,,,,,,,,,
688,0.0,10.0,4.23,2.9,2.35,5.465,0.0,0,0,44.93826766799094,62.63463818846565,,,,,,,,,
689,0.0,1.0,,3.0,3.394,5.768,0.0,0,0,,,,,,,,,,,
690,0.0,0.0,1.14,3.0,24.676,37.25,0.0,0,0,97.78238813303754,7.32430399423727,,,,,,,,,
691,0.0,0.0,2.66,3.0,13.413,10.251,0.0,0,0,65.83568230830451,43.49031001269134,,,,,,,,,
692,0.0,0.0,2.98,3.0,9.537,16.178,0.0,0,0,71.32592516049125,33.94094282721092,,,,,,,,,
693,0.0,0.0,3.02,3.0,8.568999999999999,9.432,0.0,0,0,75.44070455662514,34.90415310532545,,,,,,,,,
694,0.0,0.0,3.06,3.0,9.087,9.045,0.0,0,0,77.92176914059382,42.02085322789151,,,,,,,,,
695,0.0,0.0,3.42,3.0,9.537,9.234,0.0,0,0,63.86967269369712,41.25439479619111,,,,,,,,,
696,0.0,28.0,2.58,3.0,8.568999999999999,12.635,0.0,0,0,74.14769532493912,31.984226143522687,,,,,,,,,
697,0.0,30.0,3.74,3.0,10.515999999999998,2.56,0.0,0,0,60.69681692642539,47.08995205986092,,,,,,,,,
698,0.0,0.0,3.82,3.0,9.087,3.731,0.0,0,0,68.96859975380102,45.90999620997588,,,,,,,,,
699,0.0,0.0,2.4,3.0,11.806,2.825,0.0,0,0,53.31994929667506,52.58228782584493,,,,,,,,,
700,0.0,0.0,3.92,3.0,11.806,5.329,0.0,0,0,43.38719776616139,61.613139264283554,,,,,,,,,
701,0.0,1.0,1.1,3.0,31.348000000000006,26.293000000000006,0.0,0,0,92.95954528718393,12.053923012861832,,,,,,,,,
702,0.0,6.0,3.88,3.0,13.775,12.463,0.0,0,0,64.94692436905693,43.758690394023446,,,,,,,,,
703,0.0,5.0,1.02,3.0,5.329,9.27,0.0,0,0,66.71574636470763,38.34658802292585,,,,,,,,,
704,0.0,4.0,2.11,3.0,9.569,9.27,0.0,0,0,67.79932664119902,38.35777226325847,,,,,,,,,
705,0.0,2.0,3.62,3.0,10.251,13.009,0.0,0,0,53.73965407406341,57.41245875243457,,,,,,,,,
706,0.0,3.0,5.06,3.0,9.045,13.493,0.0,0,0,51.03750821699665,73.23228280615045,,,,,,,,,
707,0.0,11.0,4.27,3.0,2.965,5.497999999999998,0.0,0,0,49.968405637962874,57.79992700687433,,,,,,,,,
708,0.0,8.0,4.72,3.0,9.402,8.486,0.0,0,0,52.67021208425119,52.47848360042428,,,,,,,,,
709,0.0,7.0,3.18,3.0,2.825,8.486,0.0,0,0,50.11894166879424,55.40269229920149,,,,,,,,,
710,0.0,9.0,5.45,3.0,3.731,8.042,0.0,0,0,44.29839988080833,67.70825822600963,,,,,,,,,
711,0.0,10.0,4.25,3.0,2.56,5.497999999999998,0.0,0,0,44.53298743628143,63.05455550553029,,,,,,,,,
712,0.0,1.0,,3.1,4.174,7.298999999999999,0.0,0,0,,,,,,,,,,,
713,0.0,0.0,1.17,3.1,24.546,36.822,0.0,0,0,97.83371740356185,7.29289112766672,,,,,,,,,
714,0.0,0.0,2.9,3.1,13.439,10.176,0.0,0,0,66.0162761218777,43.22243298334789,,,,,,,,,
715,0.0,0.0,2.98,3.1,9.541,16.1,0.0,0,0,71.53615589336627,33.70195246569551,,,,,,,,,
716,0.0,0.0,3.15,3.1,8.652999999999999,8.991,0.0,0,0,75.66390341503669,34.86382480451621,,,,,,,,,
717,0.0,0.0,3.09,3.1,9.027,8.755,0.0,0,0,78.22471707203549,41.92393541880342,,,,,,,,,
718,0.0,0.0,3.56,3.1,9.541,8.982999999999997,0.0,0,0,64.13038967603424,41.0193476301123,,,,,,,,,
719,0.0,28.0,2.69,3.1,8.652999999999999,12.372,0.0,0,0,74.36326096265547,31.827732891300947,,,,,,,,,
720,0.0,30.0,3.9,3.1,10.53,2.769,0.0,0,0,61.017045298834326,46.89690626256704,,,,,,,,,
721,0.0,0.0,3.87,3.1,9.027,3.82,0.0,0,0,69.35166043433999,45.62853060312155,,,,,,,,,
722,0.0,0.0,2.37,3.1,12.122,2.879,0.0,0,0,53.4162245951546,52.434178261893265,,,,,,,,,
723,0.0,0.0,3.78,3.1,12.122,5.043,0.0,0,0,43.22565407255279,61.778856981980496,,,,,,,,,
724,0.0,1.0,1.27,3.1,31.078000000000007,26.247,0.0,0,0,92.85589353939791,12.160467301876192,,,,,,,,,
725,0.0,6.0,3.96,3.1,13.446,12.549,0.0,0,0,64.58884096343579,44.14836777277275,,,,,,,,,
726,0.0,5.0,1.01,3.1,5.043,9.341,0.0,0,0,66.66101388367866,38.407431208035774,,,,,,,,,
727,0.0,4.0,2.37,3.1,9.625,9.341,0.0,0,0,67.57560184711639,38.578257671906336,,,,,,,,,
728,0.0,2.0,3.74,3.1,10.176,12.765,0.0,0,0,53.39683775281079,57.598891326135785,,,,,,,,,
729,0.0,3.0,5.15,3.1,8.755,13.502,0.0,0,0,50.64890053100857,73.69369800057532,,,,,,,,,
730,0.0,11.0,4.3,3.1,2.838,5.5379999999999985,0.0,0,0,49.6177243532994,58.22292134546325,,,,,,,,,
731,0.0,8.0,4.87,3.1,9.735,8.692,0.0,0,0,52.270360320166155,52.90529810897959,,,,,,,,,
732,0.0,7.0,3.28,3.1,2.879,8.692,0.0,0,0,49.798139051575006,55.724632372048895,,,,,,,,,
733,0.0,9.0,5.5,3.1,3.82,8.065,0.0,0,0,43.80229628683866,68.23328483958544,,,,,,,,,
734,0.0,10.0,4.27,3.1,2.769,5.5379999999999985,0.0,0,0,44.128410587738145,63.47642571065261,,,,,,,,,
735,0.0,1.0,,3.2,5.2120000000000015,6.67,0.0,0,0,,,,,,,,,,,
736,0.0,0.0,1.2,3.2,24.411,36.329,0.0,0,0,97.88519905481114,7.263758944238169,,,,,,,,,
737,0.0,0.0,3.06,3.2,13.45,10.116,0.0,0,0,66.21619512626802,42.93453734465995,,,,,,,,,
738,0.0,0.0,2.97,3.2,9.54,16.012,0.0,0,0,71.74800179099066,33.462901263937056,,,,,,,,,
739,0.0,0.0,3.27,3.2,8.731,8.565,0.0,0,0,75.90711092513007,34.81119775302194,,,,,,,,,
740,0.0,0.0,3.1,3.2,8.963,8.458,0.0,0,0,78.52922760985237,41.826900303512815,,,,,,,,,
741,0.0,0.0,3.69,3.2,9.54,8.73,0.0,0,0,64.40430415740862,40.774555717996485,,,,,,,,,
742,0.0,28.0,2.8,3.2,8.731,12.112,0.0,0,0,74.58788862811441,31.66675117532583,,,,,,,,,
743,0.0,30.0,4.03,3.2,10.537,2.732,0.0,0,0,61.35621125851889,46.68966330998758,,,,,,,,,
744,0.0,0.0,3.91,3.2,8.963,3.926,0.0,0,0,69.7389749351107,45.35277968327851,,,,,,,,,
745,0.0,0.0,2.44,3.2,12.424,2.969,0.0,0,0,53.52787524271816,52.273448594865066,,,,,,,,,
746,0.0,0.0,3.68,3.2,12.424,4.81,0.0,0,0,43.107991138534864,61.905564370256734,,,,,,,,,
747,0.0,1.0,1.45,3.2,30.837,26.18,0.0,0,0,92.73835569493346,12.281800234493316,,,,,,,,,
748,0.0,6.0,4.03,3.2,13.136,12.642,0.0,0,0,64.22454058224162,44.54505149845491,,,,,,,,,
749,0.0,5.0,1.03,3.2,4.81,9.42,0.0,0,0,66.6135030755777,38.46165352659711,,,,,,,,,
750,0.0,4.0,2.57,3.2,9.721,9.42,0.0,0,0,67.3290286577788,38.82136138777207,,,,,,,,,
751,0.0,2.0,3.81,3.2,10.116,12.538,0.0,0,0,53.04880418067876,57.785600498740166,,,,,,,,,
752,0.0,3.0,5.19,3.2,8.458,13.5,0.0,0,0,50.25208839441402,74.15721399836971,,,,,,,,,
753,0.0,11.0,4.38,3.2,2.732,5.582000000000002,0.0,0,0,49.26884681012942,58.65005768113105,,,,,,,,,
754,0.0,8.0,4.98,3.2,9.79,8.883,0.0,0,0,51.863520532258505,53.34261675246163,,,,,,,,,
755,0.0,7.0,3.38,3.2,2.969,8.883,0.0,0,0,49.46645176278566,56.05193886031062,,,,,,,,,
756,0.0,9.0,5.55,3.2,3.926,8.092,0.0,0,0,43.30426734168354,68.76430447550531,,,,,,,,,
757,0.0,10.0,4.29,3.2,2.9760000000000004,5.582000000000002,0.0,0,0,43.72256882892404,63.900493151461674,,,,,,,,,
758,0.0,1.0,,3.3000000000000003,6.479,5.808,0.0,0,0,,,,,,,,,,,
759,0.0,0.0,1.25,3.3000000000000003,24.268,35.831,0.0,0,0,97.93687380144415,7.237489205518724,,,,,,,,,
760,0.0,0.0,3.19,3.3000000000000003,13.451,10.069,0.0,0,0,66.43106685881237,42.631990851941225,,,,,,,,,
761,0.0,0.0,2.97,3.3000000000000003,9.535,15.914,0.0,0,0,71.9594997342255,33.225887527649284,,,,,,,,,
762,0.0,0.0,3.4,3.3000000000000003,8.8,8.156,0.0,0,0,76.17000364973077,34.74290511744808,,,,,,,,,
763,0.0,0.0,3.1,3.3000000000000003,8.892999999999997,8.156,0.0,0,0,78.83459378978242,41.728445669590904,,,,,,,,,
764,0.0,0.0,3.8,3.3000000000000003,9.535,8.477,0.0,0,0,64.69028864520548,40.52090133499007,,,,,,,,,
765,0.0,28.0,2.93,3.3000000000000003,8.8,11.858,0.0,0,0,74.82261564527131,31.50053669384063,,,,,,,,,
766,0.0,30.0,4.12,3.3000000000000003,10.538,2.639,0.0,0,0,61.71150482689593,46.46923528529386,,,,,,,,,
767,0.0,0.0,3.97,3.3000000000000003,8.892999999999997,4.048,0.0,0,0,70.13147533739755,45.082078845146434,,,,,,,,,
768,0.0,0.0,2.52,3.3000000000000003,12.709,3.0810000000000004,0.0,0,0,53.656373610224534,52.09756644028587,,,,,,,,,
769,0.0,0.0,3.63,3.3000000000000003,12.709,4.631,0.0,0,0,43.03231902884156,61.995326283519155,,,,,,,,,
770,0.0,1.0,1.63,3.3000000000000003,30.623,26.094,0.0,0,0,92.607964592685,12.41712953947087,,,,,,,,,
771,0.0,6.0,4.09,3.3000000000000003,12.844,12.745,0.0,0,0,63.85426884711781,44.94905616361705,,,,,,,,,
772,0.0,5.0,1.07,3.3000000000000003,4.631,9.508,0.0,0,0,66.57129069651572,38.511384615461445,,,,,,,,,
773,0.0,4.0,2.73,3.3000000000000003,9.856,9.508,0.0,0,0,67.06557258385259,39.081210651667384,,,,,,,,,
774,0.0,2.0,3.85,3.3000000000000003,10.069,12.332,0.0,0,0,52.69696629788095,57.97396188807524,,,,,,,,,
775,0.0,3.0,5.2,3.3000000000000003,8.156,13.487,0.0,0,0,49.84933954427079,74.62021611466963,,,,,,,,,
776,0.0,11.0,4.52,3.3000000000000003,2.639,5.626,0.0,0,0,48.917643248627584,59.08668057185139,,,,,,,,,
777,0.0,8.0,5.05,3.3000000000000003,9.862,9.059,0.0,0,0,51.45374879442702,53.78641338665369,,,,,,,,,
778,0.0,7.0,3.48,3.3000000000000003,3.0810000000000004,9.059,0.0,0,0,49.12396714435836,56.38478649423087,,,,,,,,,
779,0.0,9.0,5.6,3.3000000000000003,4.048,8.122,0.0,0,0,42.80400373796825,69.29951468805535,,,,,,,,,
780,0.0,10.0,4.3,3.3000000000000003,3.182,5.626,0.0,0,0,43.31548734575198,64.32675527336973,,,,,,,,,
781,0.0,1.0,,3.4,7.8279999999999985,4.878,0.0,0,0,,,,,,,,,,,
782,0.0,0.0,1.27,3.4,24.116,35.327,0.0,0,0,97.98874173087437,7.214118518571758,,,,,,,,,
783,0.0,0.0,3.29,3.4,13.445,10.035,0.0,0,0,66.66017295207087,42.316056739729426,,,,,,,,,
784,0.0,0.0,2.99,3.4,9.525,15.81,0.0,0,0,72.1735958159215,32.9878452312363,,,,,,,,,
785,0.0,0.0,3.52,3.4,8.857999999999997,7.765,0.0,0,0,76.45350152870698,34.65830197802541,,,,,,,,,
786,0.0,0.0,3.1,3.4,8.817,7.851,0.0,0,0,79.14139227989358,41.627154262572404,,,,,,,,,
787,0.0,0.0,3.9,3.4,9.525,8.222999999999999,0.0,0,0,64.98931469864873,40.257434406578874,,,,,,,,,
788,0.0,28.0,3.08,3.4,8.857999999999997,11.611,0.0,0,0,75.06957831238964,31.32764893827815,,,,,,,,,
