DataSetIndex,TrialBasedIndex,eventTimeIndex,eventTime,Ts,X,Y,TeamID,PlayerID,EventUID,Competition,MatchID,OthTeam,RefTeam,Season,dtPrevEvent,eventClassification,eventOverlap,temporalAggregate,Acceleration,Speed,Length_oth,Length_ref,ShapeRatio_oth,ShapeRatio_ref,Spread_oth,Spread_ref,SumVertices_oth,SumVertices_ref,Surface_oth,Surface_ref,TeamCentX_oth,TeamCentX_ref,TeamCentY_oth,TeamCentY_ref,Width_oth,Width_ref,distFrame,distToCent,stdSpread_oth,stdSpread_ref,vNorm
327485,223,-250.0,-25.0,23.6,15.984531600768529,15.365950146627569,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327486,224,-249.0,-24.9,23.7,15.820484073212665,15.628381939528776,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327487,225,-248.0,-24.8,23.8,15.645398321367185,15.817163413894232,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327488,226,-247.0,-24.700000000000006,23.9,15.459306198806761,15.932946202851658,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327489,227,-246.0,-24.6,24.0,15.266062190312473,15.983947416321163,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327490,228,-245.0,-24.5,24.1,15.072644756800484,15.987591566386895,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327491,229,-244.0,-24.4,24.2,14.883411163919511,15.969006471837393,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327492,230,-243.0,-24.3,24.3,14.693516230154724,15.926340984932757,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327493,231,-242.0,-24.200000000000006,24.4,14.498947820811008,15.846013348164632,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327494,232,-241.0,-24.1,24.5,14.299914450399434,15.731473556476894,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327495,233,-240.0,-24.0,24.6,14.101030741227634,15.60840418646982,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327496,234,-239.0,-23.9,24.7,13.90711831327738,15.508900596622512,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327497,235,-238.0,-23.8,24.8,13.719526342400654,15.443569420568318,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327498,236,-237.0,-23.700000000000006,24.9,13.537160279097993,15.395559915057143,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327499,237,-236.0,-23.6,25.0,13.361024168267775,15.369210233592884,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327500,238,-235.0,-23.5,25.1,13.185078673273336,15.364245626453641,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327501,239,-234.0,-23.4,25.2,13.000310648194967,15.357658408332501,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327502,240,-233.0,-23.3,25.3,12.808991202346046,15.348680048538787,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327503,241,-232.0,-23.200000000000006,25.4,12.614080897967439,15.342662250985956,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327504,242,-231.0,-23.1,25.5,12.41688128223279,15.33824562645364,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327505,243,-230.0,-23.0,25.6,12.217943472545256,15.33666194761857,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327506,244,-229.0,-22.9,25.7,12.016817473960971,15.346529072707051,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327507,245,-228.0,-22.8,25.8,11.813790170896954,15.360808069572256,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327508,246,-227.0,-22.700000000000006,25.9,11.61017635756902,15.375524319951468,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327509,247,-226.0,-22.6,26.0,11.407077358681365,15.391683992314697,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327510,248,-225.0,-22.5,26.1,11.205140357973509,15.410362625139046,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327511,249,-224.0,-22.4,26.2,11.006606229143495,15.433175649711805,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327512,250,-223.0,-22.3,26.3,10.816241884922645,15.462317423399739,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327513,251,-222.0,-22.200000000000006,26.4,10.63641692789969,15.498867428455865,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327514,252,-221.0,-22.1,26.5,10.467986651835377,15.540301547173634,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327515,253,-220.0,-22.0,26.6,10.311622004247148,15.585322681767625,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327516,254,-219.0,-21.9,26.7,10.170873394680957,15.634264536353529,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327517,255,-218.0,-21.8,26.8,10.047486196784307,15.689109515623429,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327518,256,-217.0,-21.700000000000006,26.9,9.940892506825767,15.753722014359383,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327519,257,-216.0,-21.6,27.0,9.850494994438268,15.831573263221767,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327520,258,-215.0,-21.5,27.1,9.77454302760643,15.919304378602495,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327521,259,-214.0,-21.4,27.2,9.710805946000606,16.005224289614723,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327522,260,-213.0,-21.3,27.3,9.657936292850644,16.088974820507634,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327523,261,-212.0,-21.200000000000006,27.4,8.842320659318453,17.85366002629181,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327524,262,-211.0,-21.1,27.5,9.08364576802509,17.339368085751826,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327525,263,-210.0,-21.0,27.6,9.29860056628578,16.926816968348653,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327526,264,-209.0,-20.9,27.7,9.48128010921226,16.608881282232787,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327527,265,-208.0,-20.8,27.8,9.628111032460307,16.383530690666404,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327528,266,-207.0,-20.700000000000006,27.9,9.738786429365957,16.261595914652666,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327529,267,-206.0,-20.6,28.0,9.810434320962674,16.242523005359512,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327530,268,-205.0,-20.5,28.1,9.84091455152188,16.32237789463043,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327531,269,-204.0,-20.4,28.2,9.829611689756275,16.502076549701734,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327532,270,-203.0,-20.3,28.3,9.771106987561922,16.781981696834915,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327533,271,-202.0,-20.200000000000006,28.4,9.659743148953368,17.164524421073967,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327534,272,-201.0,-20.1,28.5,9.50001375265444,17.63932672666605,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327535,273,-200.0,-20.0,28.6,9.276681767620568,18.219283951865766,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327536,274,-199.0,-19.9,28.7,8.994166649812902,18.90712802103354,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327537,275,-198.0,-19.8,28.8,8.67239184952976,19.67659682475484,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327538,276,-197.0,-19.700000000000006,28.9,8.330143998382015,20.499954697138293,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327539,277,-195.0,-19.5,29.1,7.984135301850518,21.358308726868305,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327540,278,-194.0,-19.4,29.2,7.649643947820787,22.23183658610584,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327541,279,-193.0,-19.3,29.3,7.340724845788224,23.10035453534236,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327542,280,-192.0,-19.200000000000006,29.4,7.068483163110505,23.945224592982157,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327543,281,-191.0,-19.1,29.5,6.844678026089575,24.75217362726268,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327544,282,-190.0,-19.0,29.6,6.678229649105046,25.50584073212665,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327545,283,-189.0,-18.9,29.7,6.5746952169076565,26.19523561533021,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327546,284,-188.0,-18.8,29.8,6.540710081909177,26.816045403984266,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327547,285,-187.0,-18.700000000000006,29.9,6.5778903832541085,27.365715643644496,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327548,286,-186.0,-18.6,30.0,6.687207604408928,27.84253139852363,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327549,287,-185.0,-18.5,30.1,6.868597229244608,28.24372545252303,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327550,288,-184.0,-18.4,30.2,7.120023460410555,28.566679542926487,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327551,289,-183.0,-18.3,30.3,7.43666589139448,28.81544018606533,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327552,290,-182.0,-18.200000000000006,30.4,7.805954191525947,29.009137829912014,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327553,291,-181.0,-18.1,30.5,8.213335119830129,29.166818485185537,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327554,292,-180.0,-18.0,30.6,9.71355152189301,26.99144726463749,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327555,293,-179.0,-17.900000000000006,30.7,10.468373445242182,26.47474446354537,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327556,294,-178.0,-17.8,30.8,11.255228840125392,25.91039983820408,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327557,295,-177.0,-17.700000000000006,30.9,12.070526140155726,25.32720750328649,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327558,296,-176.0,-17.6,31.0,12.90092334917585,24.744544948933164,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327559,297,-175.0,-17.5,31.1,13.733823541308524,24.173404692082123,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327560,298,-174.0,-17.400000000000002,31.2,14.550706441500651,23.621630903023572,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327561,299,-173.0,-17.3,31.3,15.330580038426532,23.094885933865914,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327562,300,-172.0,-17.200000000000006,31.4,16.054237334411972,22.60042795024775,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327563,301,-171.0,-17.1,31.5,16.708702497724744,22.144285974314904,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327564,302,-170.0,-17.0,31.6,17.290675700273027,21.73156294873092,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327565,303,-169.0,-16.900000000000002,31.7,17.791657801597733,21.371349782586726,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327566,304,-168.0,-16.8,31.8,18.23034007483062,21.04474122762666,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327567,305,-167.0,-16.700000000000006,31.9,18.619252907270717,20.73174294670847,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327568,306,-166.0,-16.6,32.0,18.959106987561945,20.41267317221155,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327569,307,-165.0,-16.5,32.1,19.250925674992413,20.089046212963904,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327570,308,-164.0,-16.4,32.2,19.49685529376074,19.76459834159167,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327571,309,-163.0,-16.300000000000004,32.3,19.699307513398736,19.437471230660336,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327572,310,-162.0,-16.200000000000006,32.4,19.860967337445654,19.108138436646765,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327573,311,-161.0,-16.1,32.5,19.98700091010214,18.77826099706745,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327574,312,-160.0,-16.0,32.6,20.079339973708173,18.445318434624337,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327575,313,-159.0,-15.9,32.7,20.139052785923766,18.109183335018702,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327576,314,-158.0,-15.800000000000004,32.8,20.16866214986349,17.78556567903732,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327577,315,-157.0,-15.700000000000005,32.9,20.166191930427754,17.4969232480534,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327578,316,-156.0,-15.6,33.0,20.134432298513502,17.262554151076962,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327579,317,-155.0,-15.5,33.1,20.0797769238548,17.052011932450203,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327580,318,-154.0,-15.4,33.2,20.008889270907076,16.839413590858538,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327581,319,-153.0,-15.300000000000004,33.3,19.927891495601173,16.594431085043993,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327582,320,-152.0,-15.200000000000005,33.4,19.84651258974619,16.306793507938117,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327583,321,-151.0,-15.1,33.5,19.777676408130255,15.972160784710288,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327584,322,-150.0,-15.0,33.6,19.729796743856816,15.570481039538894,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327585,323,-149.0,-14.9,33.7,19.71069177874406,15.091876124987365,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327586,324,-148.0,-14.800000000000004,33.8,19.728752148852266,14.536973404793208,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327587,325,-147.0,-14.700000000000005,33.9,19.784654262311662,13.904377490140574,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327588,326,-146.0,-14.6,34.0,19.874644857922945,13.191382647386,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327589,327,-145.0,-14.5,34.1,20.000111335827693,12.399875417130158,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327590,328,-144.0,-14.4,34.2,20.152424916573967,11.515968045302875,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327591,329,-143.0,-14.300000000000004,34.3,20.328785923753678,10.542910405501075,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327592,330,-142.0,-14.200000000000005,34.4,20.52906623521084,9.492126605319054,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327593,331,-141.0,-14.1,34.5,20.749918798665174,8.366186166447589,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327594,332,-140.0,-14.0,34.6,20.992490949539896,7.1760896956214175,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
327595,333,-139.0,-13.9,34.7,21.25732035595106,5.934617655981415,,ball,77_ERE-P_XIV_Turnovers_000,ERE-P,77,NL004,NL005,XIV,43.65,outside_16m,False,Turnovers_000,,,,,,,,,,,,,,,,,,,,,,,
