GPS timing ,Video time (s) ,Team,jersey n.,x,y,Run,Goal ,Possession/Turnover ,Pass
0:10:05.00,00:02:01.02,teamA,1,1.352881602,103.9338037,,,,
0:10:05.10,00:02:01.12,teamA,1,1.352881802,103.9338033,,,,
0:10:05.10,00:02:01.21,teamA,1,1.352882002,103.9338029,,,,
0:10:05.30,00:02:01.31,teamA,1,1.352883102,103.933803,,,,
0:10:05.30,00:02:01.41,teamA,1,1.352884502,103.9338027,,,,
0:10:05.50,00:02:01.51,teamA,1,1.352885702,103.9338026,,,,
0:10:05.50,00:02:01.61,teamA,1,1.352887502,103.9338019,,,,
0:10:05.70,00:02:01.71,teamA,1,1.352888602,103.9338013,,,,
0:10:05.70,00:02:01.81,teamA,1,1.352889902,103.9338006,,,,
0:10:05.80,00:02:01.91,teamA,1,1.352891102,103.9337989,,,,
0:10:05.90,00:02:02.00,teamA,1,1.352892402,103.9337978,,,,
0:10:06.10,00:02:02.12,teamA,1,1.352893802,103.933797,,,,
0:10:06.20,00:02:02.22,teamA,1,1.352895602,103.9337961,,,,
0:10:06.30,00:02:02.32,teamA,1,1.352897202,103.9337952,,,,
0:10:06.40,00:02:02.42,teamA,1,1.352898502,103.9337945,,,,
0:10:06.40,00:02:02.52,teamA,1,1.352899602,103.9337934,,,,
0:10:06.50,00:02:02.62,teamA,1,1.352900802,103.9337915,,,,
0:10:06.60,00:02:02.72,teamA,1,1.352901602,103.9337908,,,,
0:10:06.80,00:02:02.81,teamA,1,1.352903502,103.9337881,,,,
0:10:06.80,00:02:02.92,teamA,1,1.352904902,103.9337874,,,,
0:10:07.00,00:02:03.01,teamA,1,1.352905602,103.9337853,,,,
0:10:07.00,00:02:03.11,teamA,1,1.352906602,103.9337844,,,,
0:10:07.20,00:02:03.21,teamA,1,1.352908302,103.9337833,,,,
0:10:07.30,00:02:03.31,teamA,1,1.352909802,103.9337826,,,,
0:10:07.30,00:02:03.40,teamA,1,1.352910302,103.9337816,,,,
0:10:07.50,00:02:03.50,teamA,1,1.352911502,103.9337811,,,,
0:10:07.50,00:02:03.61,teamA,1,1.352912602,103.9337805,,,,
0:10:07.70,00:02:03.71,teamA,1,1.352913502,103.9337793,,,,
0:10:07.70,00:02:03.81,teamA,1,1.352914502,103.933778,,,,
0:10:07.90,00:02:03.93,teamA,1,1.352914502,103.9337772,,,,
0:10:07.90,00:02:04.03,teamA,1,1.352914002,103.9337757,,,,
0:10:08.00,00:02:04.13,teamA,1,1.352916502,103.9337745,,,,
0:10:08.10,00:02:04.22,teamA,1,1.352918002,103.9337733,,,,
0:10:08.20,00:02:04.32,teamA,1,1.352918602,103.9337726,,,,
0:10:08.40,00:02:04.42,teamA,1,1.352920102,103.933771,,,,
0:10:08.40,00:02:04.52,teamA,1,1.352921902,103.9337696,,,,
0:10:08.60,00:02:04.62,teamA,1,1.352923502,103.933769,,,,
0:10:08.60,00:02:04.72,teamA,1,1.352924102,103.9337679,,,,
0:10:08.70,00:02:04.82,teamA,1,1.352925602,103.9337671,,,,
0:10:08.80,00:02:04.92,teamA,1,1.352927502,103.9337663,,,,
0:10:08.90,00:02:05.01,teamA,1,1.352929302,103.9337653,,,,
0:10:09.00,00:02:05.11,teamA,1,1.352930902,103.9337641,,,,
0:10:09.20,00:02:05.21,teamA,1,1.352933402,103.9337637,,,,
0:10:09.20,00:02:05.33,teamA,1,1.352935002,103.9337621,,,,
0:10:09.30,00:02:05.43,teamA,1,1.352936202,103.9337604,,,,
0:10:09.40,00:02:05.52,teamA,1,1.352936702,103.9337603,,,,
0:10:09.50,00:02:05.62,teamA,1,1.352938502,103.933758,,,,
0:10:09.60,00:02:05.72,teamA,1,1.352939902,103.9337569,,,,
0:10:09.70,00:02:05.82,teamA,1,1.352941502,103.9337545,,,,
0:10:09.90,00:02:05.92,teamA,1,1.352942702,103.9337527,,,,
0:10:09.90,00:02:06.02,teamA,1,1.352944502,103.933752,,,,
0:10:10.10,00:02:06.11,teamA,1,1.352945302,103.9337501,,,,
0:10:10.10,00:02:06.21,teamA,1,1.352947302,103.9337489,,,,
0:10:10.20,00:02:06.31,teamA,1,1.352949002,103.9337486,,,,
0:10:10.30,00:02:06.41,teamA,1,1.352950302,103.9337467,,,,
0:10:10.40,00:02:06.51,teamA,1,1.352951902,103.9337458,,,,
0:10:10.60,00:02:06.61,teamA,1,1.352955002,103.933745,,,,
0:10:10.60,00:02:06.71,teamA,1,1.352956802,103.9337446,,,,
0:10:10.80,00:02:06.81,teamA,1,1.352958502,103.9337431,,,,
0:10:10.80,00:02:06.91,teamA,1,1.352959802,103.9337414,,,,
0:10:10.90,00:02:07.02,teamA,1,1.352962002,103.9337393,,,,
0:10:11.00,00:02:07.12,teamA,1,1.352964202,103.9337386,,,,
0:10:11.20,00:02:07.22,teamA,1,1.352966302,103.9337384,,,,
0:10:11.20,00:02:07.32,teamA,1,1.352969102,103.9337379,,,,
0:10:11.30,00:02:07.42,teamA,1,1.352971602,103.9337381,,,,
0:10:11.50,00:02:07.52,teamA,1,1.352973102,103.9337375,,,,
0:10:11.50,00:02:07.62,teamA,1,1.352975302,103.9337377,,,,
0:10:11.60,00:02:07.72,teamA,1,1.352978002,103.9337374,,,,
0:10:11.70,00:02:07.81,teamA,1,1.352978402,103.9337367,,,,
0:10:11.90,00:02:07.91,teamA,1,1.352980402,103.933737,,,,
0:10:11.90,00:02:08.01,teamA,1,1.352981302,103.9337367,,,,
0:10:12.10,00:02:08.11,teamA,1,1.352982802,103.933737,,,,
0:10:12.10,00:02:08.19,teamA,1,1.352984902,103.9337356,,,,
0:10:12.30,00:02:08.30,teamA,1,1.352986202,103.9337364,,,,
0:10:12.40,00:02:08.40,teamA,1,1.352987202,103.9337362,,,,
0:10:12.40,00:02:08.50,teamA,1,1.352987902,103.9337355,,,,
0:10:12.60,00:02:08.62,teamA,1,1.352988502,103.9337355,,,,
0:10:12.60,00:02:08.72,teamA,1,1.352989002,103.9337355,,,,
0:10:12.80,00:02:08.82,teamA,1,1.352989302,103.933736,,,,
0:10:12.80,00:02:08.93,teamA,1,1.352990202,103.9337374,,,,
0:10:13.00,00:02:09.02,teamA,1,1.352991402,103.9337366,,,,
0:10:13.00,00:02:09.12,teamA,1,1.352992702,103.9337369,,,,
0:10:13.10,00:02:09.22,teamA,1,1.352995002,103.9337348,,,,
0:10:13.20,00:02:09.32,teamA,1,1.352995802,103.9337358,,,,
0:10:13.30,00:02:09.41,teamA,1,1.352997302,103.9337361,,,,
0:10:13.50,00:02:09.52,teamA,1,1.352998702,103.933736,,,,
0:10:42.30,00:02:38.33,teamA,1,1.352970802,103.9337408,,,,
0:10:42.30,00:02:38.43,teamA,1,1.352970102,103.9337408,,,,
0:10:42.40,00:02:38.52,teamA,1,1.352969802,103.9337409,,,,
0:10:42.50,00:02:38.62,teamA,1,1.352969702,103.9337412,,,,
0:10:42.70,00:02:38.71,teamA,1,1.352969302,103.9337417,,,,
0:10:42.80,00:02:38.83,teamA,1,1.352968702,103.9337422,,,,
0:10:42.90,00:02:38.93,teamA,1,1.352968702,103.9337432,,,,
0:10:43.00,00:02:39.01,teamA,1,1.352968402,103.9337439,,,,
0:10:43.00,00:02:39.13,teamA,1,1.352968202,103.9337443,,,,
0:10:43.10,00:02:39.22,teamA,1,1.352968402,103.9337451,,,,
0:10:43.20,00:02:39.32,teamA,1,1.352968102,103.9337462,,,,
0:10:43.40,00:02:39.41,teamA,1,1.352967902,103.9337471,,,,
0:10:43.40,00:02:39.51,teamA,1,1.352968602,103.9337479,,,,
0:10:43.60,00:02:39.62,teamA,1,1.352968502,103.933749,,,,
0:10:43.60,00:02:39.72,teamA,1,1.352968702,103.9337499,,,,
0:10:43.80,00:02:39.81,teamA,1,1.352969102,103.9337511,,,,
0:10:43.90,00:02:39.91,teamA,1,1.352969702,103.933752,,,,
0:10:43.90,00:02:40.02,teamA,1,1.352969602,103.9337532,,,,
0:10:44.10,00:02:40.12,teamA,1,1.352969302,103.9337541,,,,
0:10:44.10,00:02:40.21,teamA,1,1.352969402,103.9337554,,,,
0:10:44.30,00:02:40.33,teamA,1,1.352970302,103.9337577,,,,
0:10:44.30,00:02:40.41,teamA,1,1.352970602,103.9337597,,,,
0:10:44.50,00:02:40.52,teamA,1,1.352970202,103.9337622,,,,
0:10:44.50,00:02:40.61,teamA,1,1.352969802,103.9337648,,,,
0:10:44.60,00:02:40.71,teamA,1,1.352970002,103.9337681,,,,
0:10:44.70,00:02:40.83,teamA,1,1.352969802,103.9337704,,,,
0:10:44.80,00:02:40.91,teamA,1,1.352970102,103.933773,,,,
0:10:45.00,00:02:41.01,teamA,1,1.352969902,103.9337768,,,,
0:10:45.10,00:02:41.13,teamA,1,1.352969202,103.9337794,,,,
0:10:45.20,00:02:41.22,teamA,1,1.352968202,103.9337829,,,,
0:10:45.20,00:02:41.32,teamA,1,1.352967602,103.9337867,,,,
0:10:45.30,00:02:41.41,teamA,1,1.352967302,103.9337891,,,,
0:10:45.40,00:02:41.51,teamA,1,1.352967602,103.933792,,,,
0:10:45.50,00:02:41.62,teamA,1,1.352967302,103.9337941,,,,
0:10:45.60,00:02:41.72,teamA,1,1.352966802,103.9337977,,,,
0:10:45.80,00:02:41.81,teamA,1,1.352965602,103.9338013,,,,
0:10:45.80,00:02:41.91,teamA,1,1.352965502,103.9338039,,,,
0:10:46.00,00:02:42.03,teamA,1,1.352965302,103.9338061,,,,
0:10:46.10,00:02:42.12,teamA,1,1.352964202,103.93381,,,,
0:10:46.10,00:02:42.22,teamA,1,1.352963402,103.9338121,,,,
0:10:46.30,00:02:42.31,teamA,1,1.352963402,103.9338147,,,,
0:10:46.30,00:02:42.43,teamA,1,1.352963402,103.9338187,,,,
0:10:46.50,00:02:42.52,teamA,1,1.352962102,103.933821,,,,
0:10:46.50,00:02:42.62,teamA,1,1.352962202,103.9338244,,,,
0:10:46.70,00:02:42.71,teamA,1,1.352961602,103.9338277,,,,
0:10:46.70,00:02:42.83,teamA,1,1.352960502,103.9338308,,,,
0:10:46.80,00:02:42.93,teamA,1,1.352959002,103.9338339,,,,
0:10:46.90,00:02:43.01,teamA,1,1.352958302,103.933838,,,,
0:10:47.10,00:02:43.11,teamA,1,1.352958502,103.9338406,,,,
0:10:47.10,00:02:43.22,teamA,1,1.352959202,103.9338444,,,,
0:10:47.30,00:02:43.32,teamA,1,1.352959802,103.9338478,,,,
0:10:47.40,00:02:43.41,teamA,1,1.352960302,103.9338507,,,,
0:10:47.40,00:02:43.51,teamA,1,1.352959502,103.9338544,,,,
0:10:47.50,00:02:43.63,teamA,1,1.352958702,103.9338579,,,,
0:10:47.60,00:02:43.72,teamA,1,1.352959402,103.9338615,,,,
0:10:47.80,00:02:43.82,teamA,1,1.352960402,103.9338651,,,,
0:10:47.80,00:02:43.91,teamA,1,1.352959902,103.9338687,,,,
0:10:48.00,00:02:44.02,teamA,1,1.352960102,103.9338728,,,,
0:10:48.00,00:02:44.12,teamA,1,1.352960902,103.9338757,,,,
0:10:48.20,00:02:44.21,teamA,1,1.352960702,103.9338774,,,,
0:10:48.20,00:02:44.31,teamA,1,1.352961502,103.9338804,,,,
0:10:48.30,00:02:44.43,teamA,1,1.352963402,103.9338837,,,,
0:10:48.50,00:02:44.52,teamA,1,1.352965002,103.9338871,,,,
0:10:48.50,00:02:44.62,teamA,1,1.352966602,103.9338905,,,,
0:10:48.70,00:02:44.71,teamA,1,1.352968202,103.9338939,,,,
0:10:48.70,00:02:44.82,teamA,1,1.352968402,103.9338967,,,,
0:10:48.90,00:02:44.92,teamA,1,1.352970402,103.9339003,,,,
0:10:48.90,00:02:45.01,teamA,1,1.352971802,103.9339036,,,,
0:10:49.00,00:02:45.10,teamA,1,1.352974102,103.9339079,,,,
0:10:49.10,00:02:45.22,teamA,1,1.352974702,103.9339105,,,,
0:10:49.20,00:02:45.32,teamA,1,1.352975602,103.9339145,,,,
0:10:49.40,00:02:45.41,teamA,1,1.352976102,103.9339175,,,,
0:10:49.40,00:02:45.51,teamA,1,1.352976702,103.9339212,,,,
0:10:49.60,00:02:45.62,teamA,1,1.352977302,103.9339243,,,,
0:10:49.60,00:02:45.72,teamA,1,1.352976802,103.9339266,,,,
0:10:49.70,00:02:45.81,teamA,1,1.352976302,103.9339299,,,,
0:10:49.80,00:02:45.91,teamA,1,1.352975502,103.9339319,,,,
0:10:49.90,00:02:46.02,teamA,1,1.352976002,103.933935,,,,
0:10:50.00,00:02:46.12,teamA,1,1.352977002,103.9339374,,,,
0:10:50.20,00:02:46.21,teamA,1,1.352977402,103.9339395,,,,
0:10:50.20,00:02:46.31,teamA,1,1.352978402,103.9339423,,,,
0:10:50.30,00:02:46.42,teamA,1,1.352978802,103.9339454,,,,
0:10:50.50,00:02:46.52,teamA,1,1.352978702,103.9339469,,,,
0:10:50.50,00:02:46.61,teamA,1,1.352978602,103.9339491,,,,
0:10:50.60,00:02:46.71,teamA,1,1.352979902,103.9339506,,,,
0:10:50.70,00:02:46.83,teamA,1,1.352979602,103.9339529,,,,
0:10:50.90,00:02:46.92,teamA,1,1.352977602,103.9339532,,,,
0:10:50.90,00:02:47.02,teamA,1,1.352976902,103.9339544,,,,
0:10:51.10,00:02:47.11,teamA,1,1.352976402,103.9339556,,,,
0:11:11.50,00:03:07.52,teamA,1,1.352980602,103.9339333,,,,
0:11:11.50,00:03:07.62,teamA,1,1.352980002,103.9339337,,,,
0:11:11.60,00:03:07.71,teamA,1,1.352979602,103.9339342,,,,
0:11:11.70,00:03:07.83,teamA,1,1.352980002,103.9339348,,,,
0:11:11.90,00:03:07.93,teamA,1,1.352979702,103.9339363,,,,
0:11:11.90,00:03:08.02,teamA,1,1.352977802,103.933938,,,,
0:11:12.10,00:03:08.13,teamA,1,1.352976102,103.9339395,,,,
0:11:12.10,00:03:08.23,teamA,1,1.352974302,103.9339406,,,,
0:11:12.30,00:03:08.32,teamA,1,1.352972602,103.9339422,,,,
0:11:12.40,00:03:08.42,teamA,1,1.352971002,103.9339432,,,,
0:11:12.40,00:03:08.53,teamA,1,1.352969202,103.9339445,,,,
0:11:12.60,00:03:08.63,teamA,1,1.352966802,103.9339453,,,,
0:11:12.60,00:03:08.72,teamA,1,1.352964102,103.9339454,,,,
0:11:12.80,00:03:08.83,teamA,1,1.352962302,103.9339465,,,,
0:11:12.80,00:03:08.93,teamA,1,1.352961102,103.9339472,,,,
0:11:13.00,00:03:09.01,teamA,1,1.352959902,103.9339484,,,,
0:11:13.00,00:03:09.13,teamA,1,1.352959102,103.9339494,,,,
0:11:13.10,00:03:09.22,teamA,1,1.352957502,103.9339498,,,,
0:11:13.20,00:03:09.32,teamA,1,1.352956202,103.9339513,,,,
0:11:13.30,00:03:09.41,teamA,1,1.352955102,103.9339522,,,,
0:11:13.40,00:03:09.53,teamA,1,1.352953902,103.9339527,,,,
0:11:13.60,00:03:09.62,teamA,1,1.352952602,103.9339532,,,,
0:11:13.60,00:03:09.72,teamA,1,1.352952102,103.9339534,,,,
0:11:13.80,00:03:09.83,teamA,1,1.352951502,103.9339534,,,,
0:11:13.90,00:03:09.93,teamA,1,1.352951302,103.9339544,,,,
0:11:13.90,00:03:10.02,teamA,1,1.352950202,103.9339548,,,,
0:11:14.00,00:03:10.13,teamA,1,1.352948902,103.9339556,,,,
0:11:14.10,00:03:10.22,teamA,1,1.352948802,103.9339563,,,,
0:11:14.30,00:03:10.32,teamA,1,1.352948202,103.933957,,,,
0:11:14.30,00:03:10.41,teamA,1,1.352947902,103.9339581,,,,
0:11:14.50,00:03:10.53,teamA,1,1.352947402,103.9339589,,,,
0:11:14.50,00:03:10.62,teamA,1,1.352946902,103.9339604,,,,
0:11:14.60,00:03:10.72,teamA,1,1.352947302,103.9339603,,,,
0:11:14.80,00:03:10.83,teamA,1,1.352947502,103.9339615,,,,
0:11:14.90,00:03:10.93,teamA,1,1.352946802,103.9339616,,,,
0:11:15.00,00:03:11.01,teamA,1,1.352947602,103.9339613,,,,
0:11:15.10,00:03:11.13,teamA,1,1.352947902,103.9339611,,,,
0:11:15.20,00:03:11.22,teamA,1,1.352948002,103.933962,,,,
0:11:15.20,00:03:11.32,teamA,1,1.352947902,103.9339633,,,,
0:11:15.30,00:03:11.41,teamA,1,1.352948502,103.9339639,,,,
0:11:15.40,00:03:11.53,teamA,1,1.352949302,103.9339636,,,,
0:11:15.60,00:03:11.63,teamA,1,1.352949602,103.9339642,,,,
0:11:15.60,00:03:11.72,teamA,1,1.352950102,103.9339644,,,,
0:11:15.80,00:03:11.84,teamA,1,1.352950002,103.9339651,,,,
0:11:15.90,00:03:11.93,teamA,1,1.352950902,103.9339655,,,,
0:11:16.00,00:03:12.01,teamA,1,1.352951302,103.9339658,,,,
0:11:16.10,00:03:12.13,teamA,1,1.352951602,103.9339661,,,,
0:11:16.10,00:03:12.22,teamA,1,1.352951402,103.933966,,,,
0:11:16.30,00:03:12.32,teamA,1,1.352951002,103.9339655,,,,
0:11:16.30,00:03:12.41,teamA,1,1.352950402,103.9339652,,,,
0:11:16.50,00:03:12.53,teamA,1,1.352949702,103.9339646,,,,
0:11:16.50,00:03:12.62,teamA,1,1.352947802,103.9339631,,,,
0:11:16.70,00:03:12.72,teamA,1,1.352947402,103.9339616,,,,
0:11:16.70,00:03:12.83,teamA,1,1.352946002,103.9339609,,,,
0:11:16.80,00:03:12.93,teamA,1,1.352945702,103.9339587,,,,
0:11:17.00,00:03:13.01,teamA,1,1.352944502,103.9339578,,,,
0:11:17.00,00:03:13.12,teamA,1,1.352943702,103.9339567,,,,
0:11:17.20,00:03:13.22,teamA,1,1.352943902,103.9339562,,,,
0:11:17.30,00:03:13.31,teamA,1,1.352944502,103.9339555,,,,
0:11:17.40,00:03:13.41,teamA,1,1.352943502,103.9339551,,,,
0:11:17.40,00:03:13.54,teamA,1,1.352941402,103.9339543,,,,
0:11:17.50,00:03:13.63,teamA,1,1.352941202,103.9339536,,,,
0:11:17.60,00:03:13.72,teamA,1,1.352941102,103.9339527,,,,
0:11:17.70,00:03:13.82,teamA,1,1.352940802,103.9339523,,,,
0:11:17.80,00:03:13.94,teamA,1,1.352941002,103.933952,,,,
0:11:18.00,00:03:14.02,teamA,1,1.352939602,103.9339517,,,,
0:11:18.00,00:03:14.14,teamA,1,1.352938702,103.9339509,,,,
0:11:18.20,00:03:14.23,teamA,1,1.352938602,103.9339507,,,,
0:11:18.30,00:03:14.33,teamA,1,1.352938002,103.9339504,,,,
0:11:18.30,00:03:14.42,teamA,1,1.352938602,103.9339501,,,,
0:11:18.40,00:03:14.54,teamA,1,1.352938202,103.9339491,,,,
0:11:18.50,00:03:14.63,teamA,1,1.352938702,103.933948,,,,
0:11:18.70,00:03:14.72,teamA,1,1.352939002,103.933947,,,,
0:11:18.70,00:03:14.82,teamA,1,1.352939102,103.9339458,,,,
0:11:18.90,00:03:14.94,teamA,1,1.352939702,103.9339446,,,,
0:11:18.90,00:03:15.02,teamA,1,1.352940102,103.9339433,,,,
0:11:19.00,00:03:15.13,teamA,1,1.352940502,103.9339423,,,,
0:11:19.10,00:03:15.23,teamA,1,1.352941102,103.9339411,,,,
0:11:19.30,00:03:15.32,teamA,1,1.352941902,103.9339401,,,,
0:11:19.40,00:03:15.42,teamA,1,1.352942602,103.9339387,,,,
0:11:19.40,00:03:15.53,teamA,1,1.352944002,103.9339375,,,,
0:11:19.60,00:03:15.63,teamA,1,1.352944802,103.9339371,,,,
0:11:19.60,00:03:15.72,teamA,1,1.352945502,103.9339368,,,,
0:11:19.70,00:03:15.81,teamA,1,1.352946802,103.9339373,,,,
0:11:19.80,00:03:15.93,teamA,1,1.352947302,103.9339368,,,,
0:11:20.00,00:03:16.02,teamA,1,1.352948302,103.9339361,,,,
0:11:20.00,00:03:16.11,teamA,1,1.352949202,103.9339358,,,,
0:11:20.20,00:03:16.23,teamA,1,1.352949502,103.9339368,,,,
0:11:20.20,00:03:16.32,teamA,1,1.352949502,103.9339373,,,,
0:11:20.40,00:03:16.42,teamA,1,1.352950002,103.9339375,,,,
0:11:20.50,00:03:16.53,teamA,1,1.352950202,103.9339374,,,,
0:11:20.50,00:03:16.63,teamA,1,1.352951302,103.9339387,,,,
0:11:20.70,00:03:16.72,teamA,1,1.352951802,103.9339394,,,,
0:11:20.70,00:03:16.81,teamA,1,1.352952302,103.9339405,,,,
0:11:20.90,00:03:16.93,teamA,1,1.352952302,103.9339412,,,,
0:11:20.90,00:03:17.01,teamA,1,1.352952302,103.9339413,,,,
0:11:21.10,00:03:17.11,teamA,1,1.352953402,103.9339416,,,,
0:11:21.10,00:03:17.22,teamA,1,1.352953302,103.9339419,,,,
0:11:21.20,00:03:17.32,teamA,1,1.352953602,103.9339416,,,,
0:11:21.30,00:03:17.41,teamA,1,1.352954002,103.9339411,,,,
0:11:21.40,00:03:17.53,teamA,1,1.352954502,103.9339415,,,,
0:11:21.60,00:03:17.62,teamA,1,1.352953602,103.9339402,,,,
0:11:21.70,00:03:17.71,teamA,1,1.352953102,103.9339401,,,,
0:11:21.80,00:03:17.81,teamA,1,1.352952102,103.9339401,,,,
0:11:21.80,00:03:17.93,teamA,1,1.352950902,103.9339396,,,,
0:11:21.90,00:03:18.01,teamA,1,1.352950002,103.933939,,,,
0:11:22.00,00:03:18.11,teamA,1,1.352949702,103.9339385,,,,
0:11:22.10,00:03:18.22,teamA,1,1.352949402,103.933938,,,,
0:11:22.20,00:03:18.32,teamA,1,1.352948302,103.933938,,,,
0:11:22.40,00:03:18.41,teamA,1,1.352947302,103.9339382,,,,
0:11:22.50,00:03:18.53,teamA,1,1.352946402,103.9339383,,,,
0:11:22.60,00:03:18.63,teamA,1,1.352945702,103.9339375,,,,
0:11:22.70,00:03:18.72,teamA,1,1.352944402,103.9339371,,,,
0:11:22.70,00:03:18.82,teamA,1,1.352943002,103.9339373,,,,
0:11:22.90,00:03:18.93,teamA,1,1.352941802,103.9339367,,,,
0:11:22.90,00:03:19.02,teamA,1,1.352941302,103.9339363,,,,
0:11:23.10,00:03:19.11,teamA,1,1.352941202,103.9339357,,,,
0:11:23.10,00:03:19.22,teamA,1,1.352940902,103.9339347,,,,
0:11:23.30,00:03:19.32,teamA,1,1.352939702,103.9339341,,,,
0:11:23.30,00:03:19.41,teamA,1,1.352938402,103.9339333,,,,
0:11:23.40,00:03:19.53,teamA,1,1.352936802,103.933933,,,,
0:11:23.60,00:03:19.62,teamA,1,1.352934802,103.9339324,,,,
0:11:23.70,00:03:19.72,teamA,1,1.352934002,103.9339317,,,,
0:11:23.80,00:03:19.81,teamA,1,1.352933502,103.9339318,,,,
0:11:23.80,00:03:19.93,teamA,1,1.352931702,103.9339316,,,,
0:11:24.00,00:03:20.01,teamA,1,1.352930202,103.9339309,,,,
0:11:24.00,00:03:20.11,teamA,1,1.352928502,103.933931,,,,
0:11:24.10,00:03:20.22,teamA,1,1.352925702,103.9339303,,,,
0:11:24.20,00:03:20.32,teamA,1,1.352924802,103.9339281,,,,
0:11:24.40,00:03:20.41,teamA,1,1.352921902,103.9339263,,,,
0:11:24.40,00:03:20.53,teamA,1,1.352919102,103.9339253,,,,
0:11:24.60,00:03:20.62,teamA,1,1.352917802,103.9339233,,,,
0:11:24.70,00:03:20.71,teamA,1,1.352915902,103.9339212,,,,
0:11:24.80,00:03:20.81,teamA,1,1.352913402,103.9339193,,,,
0:11:24.90,00:03:20.92,teamA,1,1.352911102,103.9339185,,,,
0:11:24.90,00:03:21.01,teamA,1,1.352907902,103.9339176,,,,
0:11:25.10,00:03:21.11,teamA,1,1.352905402,103.9339161,,,,
0:11:25.10,00:03:21.22,teamA,1,1.352903802,103.9339142,,,,
0:11:25.30,00:03:21.32,teamA,1,1.352901602,103.9339128,,,,
0:11:25.30,00:03:21.41,teamA,1,1.352900402,103.933912,,,,
0:11:25.50,00:03:21.53,teamA,1,1.352899402,103.9339107,,,,
0:11:25.50,00:03:21.62,teamA,1,1.352898102,103.9339094,,,,
0:11:25.60,00:03:21.71,teamA,1,1.352897402,103.9339089,,,,
0:11:25.70,00:03:21.81,teamA,1,1.352896502,103.9339081,,,,
0:11:25.80,00:03:21.92,teamA,1,1.352894902,103.9339076,,,,
0:11:26.00,00:03:22.01,teamA,1,1.352893102,103.933906,,,,
0:11:26.00,00:03:22.11,teamA,1,1.352891102,103.9339048,,,,
0:11:26.20,00:03:22.22,teamA,1,1.352888902,103.9339032,,,,
0:11:26.20,00:03:22.32,teamA,1,1.352887402,103.9339012,,,,
0:11:26.30,00:03:22.41,teamA,1,1.352885102,103.9339002,,,,
0:11:26.40,00:03:22.53,teamA,1,1.352882202,103.9338993,,,,
0:11:26.50,00:03:22.62,teamA,1,1.352880002,103.9338982,,,,
0:11:26.60,00:03:22.71,teamA,1,1.352877502,103.9338974,,,,
0:11:26.80,00:03:22.81,teamA,1,1.352874602,103.9338961,,,,
0:11:26.80,00:03:22.93,teamA,1,1.352873002,103.9338956,,,,
0:11:27.00,00:03:23.01,teamA,1,1.352870902,103.9338942,,,,
0:11:27.10,00:03:23.11,teamA,1,1.352868602,103.9338936,,,,
0:12:17.60,00:04:13.71,teamA,1,1.352851702,103.9338951,,,,
0:12:17.70,00:04:13.83,teamA,1,1.352851402,103.9338945,,,,
0:12:17.90,00:04:13.92,teamA,1,1.352850902,103.9338938,,,,
0:12:17.90,00:04:14.03,teamA,1,1.352850502,103.933893,,,,
0:12:18.10,00:04:14.12,teamA,1,1.352850602,103.9338917,,,,
0:12:18.10,00:04:14.22,teamA,1,1.352850402,103.9338914,,,,
0:12:18.20,00:04:14.33,teamA,1,1.352850202,103.9338904,,,,
0:12:18.40,00:04:14.43,teamA,1,1.352850202,103.9338899,,,,
0:12:18.40,00:04:14.52,teamA,1,1.352849402,103.9338892,,,,
0:12:18.60,00:04:14.61,teamA,1,1.352847902,103.9338888,,,,
0:12:18.60,00:04:14.73,teamA,1,1.352849102,103.9338878,,,,
0:12:18.80,00:04:14.82,teamA,1,1.352849902,103.9338876,,,,
0:12:18.80,00:04:14.91,teamA,1,1.352851202,103.9338871,,,,
0:12:18.90,00:04:15.02,teamA,1,1.352852302,103.9338848,,,,
0:12:19.00,00:04:15.11,teamA,1,1.352854002,103.9338837,,,,
0:12:19.20,00:04:15.21,teamA,1,1.352855202,103.9338827,,,,
0:12:19.20,00:04:15.33,teamA,1,1.352857002,103.933882,,,,
0:12:19.30,00:04:15.42,teamA,1,1.352858302,103.9338821,,,,
0:12:19.50,00:04:15.51,teamA,1,1.352859802,103.933882,,,,
0:12:19.60,00:04:15.63,teamA,1,1.352860602,103.9338819,,,,
0:12:19.70,00:04:15.72,teamA,1,1.352861002,103.9338819,,,,
0:12:19.70,00:04:15.81,teamA,1,1.352861502,103.9338807,,,,
0:12:19.90,00:04:15.93,teamA,1,1.352862402,103.9338796,,,,
0:12:19.90,00:04:16.01,teamA,1,1.352863302,103.9338776,,,,
0:12:20.00,00:04:16.11,teamA,1,1.352863302,103.9338762,,,,
0:12:20.10,00:04:16.22,teamA,1,1.352863602,103.9338754,,,,
0:12:20.30,00:04:16.31,teamA,1,1.352864002,103.9338737,,,,
0:12:20.30,00:04:16.41,teamA,1,1.352863702,103.9338722,,,,
0:12:20.40,00:04:16.52,teamA,1,1.352863202,103.9338706,,,,
0:12:20.50,00:04:16.62,teamA,1,1.352863302,103.9338699,,,,
0:12:20.70,00:04:16.70,teamA,1,1.352863002,103.9338686,,,,
0:12:20.70,00:04:16.82,teamA,1,1.352863202,103.9338687,,,,
0:12:20.90,00:04:16.92,teamA,1,1.352863602,103.9338677,,,,
0:12:21.00,00:04:17.00,teamA,1,1.352862902,103.9338669,,,,
0:12:21.10,00:04:17.12,teamA,1,1.352862702,103.9338657,,,,
0:12:21.20,00:04:17.20,teamA,1,1.352863502,103.9338657,,,,
