,Acceleration,PlayerID,Snelheid,TeamID,Ts,X,Y
1,12.13,ball,7.96,,0.1,-6.54,1.733
2,11.08,ball,10.27,,0.3,-9.632,1.975
3,10.29,ball,11.32,,0.4,-11.058,2.084
4,9.74,ball,12.32,,0.5,-12.401,2.188
5,-7.47,ball,12.43,,0.6,-13.652000000000001,2.289
6,-7.33,ball,11.76,,0.7000000000000001,-14.825,2.378
7,-10.25,ball,10.95,,0.8,-15.950999999999999,2.467
8,-13.43,ball,9.62,,0.9,-17.005,2.548
9,-10.85,ball,8.43,,1.0,-18.0,2.625
10,-10.95,ball,7.36,,1.1,-18.935,2.699
11,-8.67,ball,6.35,,1.2,-19.845,2.87
12,-9.32,ball,5.42,,1.3,-20.477,3.1189999999999998
13,-8.72,ball,4.57,,1.4000000000000001,-20.565,3.1039999999999996
14,-7.4,ball,3.69,,1.5,-20.447,2.9989999999999997
15,-6.38,ball,3.06,,1.6,-20.305,2.885
16,-1.54,ball,2.51,,1.7,-20.428,2.94
17,-1.81,ball,2.37,,1.8,-20.35,2.967
18,1.91,ball,2.49,,1.9000000000000001,-20.169,3.053
19,0.01,ball,2.6,,2.0,-20.162,3.179
20,2.32,ball,2.75,,2.1,-20.2,3.1689999999999996
21,-1.07,ball,2.77,,2.2,-19.816,3.222
22,1.33,ball,2.85,,2.3000000000000003,-19.32,3.431
23,0.22,ball,2.84,,2.4,-19.113,3.513
24,-0.4,ball,2.92,,2.5,-19.029,3.667
25,-0.96,ball,2.8,,2.6,-18.746,3.7239999999999998
26,-4.5,ball,2.58,,2.7,-18.625,3.861
27,-0.59,ball,2.19,,2.8000000000000003,-18.352999999999998,3.9160000000000004
28,1.96,ball,2.24,,2.9,-18.169,3.968
29,8.61,ball,2.52,,3.0,-17.995,4.058
30,15.89,ball,3.52,,3.1,-17.825,4.123
31,25.85,ball,6.18,,3.2,-17.820999999999998,4.167
32,22.03,ball,8.54,,3.3000000000000003,-17.723,4.216
33,21.97,ball,10.79,,3.4,-17.448,4.1930000000000005
34,20.39,ball,12.89,,3.5,-16.991,3.8819999999999997
35,19.21,ball,14.85,,3.6,-15.905999999999999,3.1189999999999998
36,17.65,ball,16.71,,3.7,-13.607999999999999,1.436
37,16.94,ball,18.5,,3.8000000000000003,-11.479000000000001,-0.129
38,13.72,ball,20.06,,3.9,-9.508,-1.577
39,6.16,ball,21.25,,4.0,-7.6579999999999995,-2.9360000000000004
40,-2.87,ball,21.6,,4.1,-5.935,-4.204
41,-11.71,ball,20.37,,4.2,-4.293,-5.409
42,-9.68,ball,19.3,,4.3,-2.7319999999999998,-6.555
43,-8.65,ball,18.39,,4.4,-1.25,-7.646
44,-8.0,ball,17.55,,4.5,0.152,-8.677
45,-6.93,ball,16.83,,4.6000000000000005,1.501,-9.668
46,-5.99,ball,16.19,,4.7,2.806,-10.625
47,-5.17,ball,15.61,,4.8,4.073,-11.552999999999999
48,-4.71,ball,15.13,,4.9,5.308,-12.463
49,-4.2,ball,14.68,,5.0,6.487,-13.33
50,-3.43,ball,14.3,,5.1000000000000005,7.632000000000001,-14.169
51,-2.79,ball,14.01,,5.2,8.752,-14.993
52,-2.97,ball,13.7,,5.3,9.844,-15.796
53,-2.62,ball,13.41,,5.4,10.940999999999999,-16.602999999999998
54,1.31,ball,13.52,,5.5,11.985,-17.37
55,3.89,ball,13.51,,5.6000000000000005,13.027999999999999,-18.136
56,0.3,ball,13.12,,5.7,14.097000000000001,-18.921
57,12.94,ball,14.53,,5.8,15.115,-19.67
58,11.32,ball,15.74,,5.9,16.11,-20.405
59,9.13,ball,16.75,,6.0,16.695,-21.715
60,5.17,ball,17.47,,6.1000000000000005,17.673,-20.772
61,2.05,ball,17.86,,6.2,19.064,-18.046
62,-2.55,ball,17.83,,6.3,20.265,-15.552999999999999
63,-8.91,ball,17.22,,6.4,21.375,-13.232000000000001
64,-13.7,ball,15.87,,6.5,22.363000000000003,-11.148
65,-9.97,ball,14.92,,6.6000000000000005,23.224,-9.335
66,-2.2,ball,14.89,,6.7,23.949,-7.78
67,-10.09,ball,13.6,,6.8,24.465,-6.651
68,-14.77,ball,12.87,,6.9,24.71,-6.084
69,-21.92,ball,10.56,,7.0,24.729,-5.966
70,-12.67,ball,8.55,,7.1000000000000005,24.491999999999997,-6.358
71,-2.73,ball,7.51,,7.2,24.024,-7.205
72,10.69,ball,8.7,,7.3,23.339000000000002,-8.516
73,11.8,ball,9.82,,7.4,22.5,-10.156
74,7.62,ball,10.67,,7.5,20.256,-14.540999999999999
75,0.63,ball,11.06,,7.6000000000000005,17.837,-19.213
76,-3.14,ball,10.97,,7.7,18.099,-18.593
77,-7.91,ball,10.35,,7.8,18.015,-18.76
78,-1.38,ball,9.36,,7.9,17.029,-20.184
79,8.52,ball,10.21,,8.0,16.166,-20.839000000000002
80,2.78,ball,11.06,,8.1,15.427,-20.418
81,-4.11,ball,11.21,,8.2,14.672,-19.985
82,-12.34,ball,9.6,,8.3,13.923,-19.555999999999997
83,-7.39,ball,8.68,,8.4,13.183,-19.134
84,-1.7,ball,8.38,,8.5,12.445,-18.712
85,-0.66,ball,8.33,,8.6,11.714,-18.287
86,-0.8,ball,8.25,,8.700000000000001,10.995999999999999,-17.875999999999998
87,-1.06,ball,8.16,,8.8,10.277000000000001,-17.465
88,-1.06,ball,8.05,,8.9,9.575,-17.066
89,-1.01,ball,7.95,,9.0,8.892000000000001,-16.676
90,-0.94,ball,7.85,,9.1,8.206,-16.277
91,-1.05,ball,7.76,,9.200000000000001,7.517,-15.88
92,-1.39,ball,7.63,,9.3,6.848,-15.494000000000002
93,-1.16,ball,7.51,,9.4,6.2,-15.13
94,-1.11,ball,7.4,,9.5,5.553999999999999,-14.757
95,-1.42,ball,7.27,,9.6,4.901,-14.382
96,-1.39,ball,7.12,,9.700000000000001,4.265,-14.017000000000001
97,-1.01,ball,7.0,,9.8,3.658,-13.672
98,-1.28,ball,6.88,,9.9,3.077,-13.309000000000001
99,-1.54,ball,6.75,,10.0,2.5380000000000003,-12.898
100,-1.1,ball,6.62,,10.1,2.046,-12.450999999999999
101,-1.43,ball,6.49,,10.200000000000001,1.595,-11.985999999999999
102,-1.23,ball,6.35,,10.3,1.1440000000000001,-11.523
103,-1.33,ball,6.23,,10.4,0.706,-11.074000000000002
104,-1.37,ball,6.1,,10.5,0.282,-10.636
105,-1.23,ball,5.96,,10.6,-0.156,-10.189
106,-1.59,ball,5.83,,10.700000000000001,-0.578,-9.759
107,-1.73,ball,5.67,,10.8,-0.972,-9.354
108,-1.66,ball,5.5,,10.9,-1.3659999999999999,-8.949
109,-1.73,ball,5.34,,11.0,-1.744,-8.562999999999999
110,-2.36,ball,5.1,,11.1,-2.114,-8.181000000000001
111,-3.16,ball,4.82,,11.200000000000001,-2.4730000000000003,-7.81
112,-0.52,ball,4.65,,11.3,-2.813,-7.465
113,-0.83,ball,4.53,,11.4,-3.137,-7.136
114,5.64,ball,4.82,,11.5,-3.447,-6.818
115,5.89,ball,5.4,,11.6,-3.718,-6.537000000000001
116,6.13,ball,5.99,,11.700000000000001,-3.9819999999999998,-6.407
117,6.62,ball,6.63,,11.8,-4.234,-6.676
118,6.83,ball,7.33,,11.9,-4.494,-6.787000000000001
119,7.41,ball,8.0,,12.0,-4.813,-6.025
120,5.67,ball,8.78,,12.1,-5.162999999999999,-4.971
121,2.78,ball,9.27,,12.200000000000001,-5.511,-3.9189999999999996
122,-0.57,ball,9.13,,12.3,-5.867999999999999,-2.8480000000000003
123,1.46,ball,9.31,,12.4,-6.235,-1.7519999999999998
124,-5.08,ball,9.09,,12.5,-6.587000000000001,-0.69
125,-5.25,ball,8.56,,12.6,-6.957000000000001,0.42
126,-5.18,ball,8.04,,12.700000000000001,-7.212999999999999,1.192
127,-5.85,ball,7.48,,12.8,-7.121,1.4169999999999998
128,-5.83,ball,6.88,,12.9,-6.567,1.137
129,-6.19,ball,6.31,,13.0,-6.022,0.863
130,-4.19,ball,5.68,,13.1,-5.501,0.603
131,-0.18,ball,5.41,,13.200000000000001,-4.978,0.341
132,0.62,ball,5.67,,13.3,-4.465,0.086
133,-1.04,ball,5.57,,13.4,-3.968,-0.16
134,-1.0,ball,5.46,,13.5,-3.478,-0.405
135,-0.91,ball,5.37,,13.6,-2.9939999999999998,-0.649
136,-2.01,ball,5.32,,13.700000000000001,-2.5140000000000002,-0.8909999999999999
137,-4.23,ball,4.91,,13.8,-2.049,-1.121
138,17.48,ball,5.61,,13.9,-1.587,-1.349
139,25.58,ball,7.94,,14.0,-1.1320000000000001,-1.575
140,24.26,ball,10.09,,14.1,-0.695,-1.797
141,22.94,ball,12.6,,14.200000000000001,-0.22,-2.033
142,16.62,ball,14.55,,14.3,-0.172,-1.921
143,13.35,ball,16.11,,14.4,-1.149,-1.128
144,9.48,ball,17.22,,14.5,-3.457,0.5760000000000001
145,8.56,ball,18.09,,14.6,-6.138999999999999,0.7340000000000001
146,9.23,ball,18.89,,14.700000000000001,-8.492,-1.212
147,11.37,ball,20.02,,14.8,-10.306,-2.884
148,-10.42,ball,20.03,,14.9,-11.827,-4.293
149,-19.0,ball,18.39,,15.0,-13.232000000000001,-5.071000000000001
150,-17.19,ball,16.88,,15.1,-14.583,-5.231
151,-15.58,ball,15.13,,15.200000000000001,-15.905,-5.388999999999999
152,-12.23,ball,13.76,,15.3,-17.192,-5.542000000000001
153,-9.25,ball,12.6,,15.4,-18.451,-5.695
154,-4.82,ball,11.93,,15.5,-19.671,-5.843
155,-4.66,ball,11.53,,15.6,-20.843000000000004,-5.98
156,-4.42,ball,11.04,,15.700000000000001,-22.094,-5.622000000000001
157,-4.86,ball,10.58,,15.8,-23.131,-5.306
158,-5.13,ball,10.07,,15.9,-24.038,-5.404
159,-4.14,ball,9.61,,16.0,-24.905,-5.768
160,-5.15,ball,9.2,,16.1,-25.642,-6.374
161,-5.45,ball,8.63,,16.2,-26.456999999999997,-6.604
162,-2.62,ball,8.24,,16.3,-27.285999999999998,-6.672000000000001
163,-2.22,ball,8.0,,16.4,-27.980999999999998,-6.973
164,-2.97,ball,7.73,,16.5,-28.72,-7.12
165,-2.59,ball,7.42,,16.6,-29.49,-7.182
166,-2.26,ball,7.2,,16.7,-30.197,-7.355
167,-1.87,ball,6.98,,16.8,-30.884,-7.513
168,-1.51,ball,6.83,,16.9,-31.541999999999998,-7.686
169,-2.08,ball,6.65,,17.0,-32.208,-7.817
170,-1.94,ball,6.44,,17.1,-32.836999999999996,-7.99
171,-1.74,ball,6.26,,17.2,-33.445,-8.136000000000001
172,-2.15,ball,6.0,,17.3,-34.054,-8.216000000000001
173,2.7,ball,6.1,,17.400000000000002,-34.645,-8.309
174,3.1,ball,6.39,,17.5,-35.221,-8.431000000000001
175,4.48,ball,6.74,,17.6,-35.77,-8.55
176,4.5,ball,7.24,,17.7,-36.315,-8.604
177,4.51,ball,7.69,,17.8,-36.607,-8.895
178,4.45,ball,8.12,,17.900000000000002,-36.28,-9.572000000000001
179,3.05,ball,8.51,,18.0,-35.67,-10.318
180,2.82,ball,8.78,,18.1,-34.978,-11.055
181,2.27,ball,9.05,,18.2,-34.228,-11.883
182,1.83,ball,9.33,,18.3,-33.501999999999995,-12.67
183,-4.03,ball,9.15,,18.400000000000002,-32.808,-13.424000000000001
184,-5.37,ball,8.66,,18.5,-32.153,-14.152000000000001
185,-6.43,ball,8.09,,18.6,-31.581999999999997,-14.767999999999999
186,-6.56,ball,7.4,,18.7,-31.033,-15.374
187,-6.12,ball,6.76,,18.8,-30.543000000000003,-15.917
188,-6.01,ball,6.18,,18.900000000000002,-30.148000000000003,-16.354
189,-5.02,ball,5.63,,19.0,-29.82,-16.703
190,-5.71,ball,5.11,,19.1,-29.511999999999997,-17.01
191,-5.72,ball,4.5,,19.2,-29.206999999999997,-17.319000000000003
192,-4.67,ball,3.96,,19.3,-28.904,-17.625999999999998
193,-3.9,ball,3.55,,19.400000000000002,-28.595,-17.935
194,-2.71,ball,3.24,,19.5,-28.287,-18.243
195,-2.47,ball,2.98,,19.6,-28.016,-18.419
196,-2.93,ball,2.71,,19.7,-27.813000000000002,-18.386
197,-1.8,ball,2.45,,19.8,-27.624000000000002,-18.401
198,-0.69,ball,2.32,,19.900000000000002,-27.445999999999998,-18.425
199,0.01,01A,0.0,XX0001,0.0,-49.105,1.325
200,0.02,01A,0.0,XX0001,0.1,-49.105,1.325
201,0.02,01A,0.01,XX0001,0.2,-49.105,1.325
202,0.01,01A,0.01,XX0001,0.3,-49.106,1.325
203,0.01,01A,0.01,XX0001,0.4,-49.106,1.325
204,0.01,01A,0.01,XX0001,0.5,-49.107,1.325
205,0.0,01A,0.01,XX0001,0.6,-49.108999999999995,1.325
206,0.0,01A,0.01,XX0001,0.7000000000000001,-49.111000000000004,1.325
207,0.0,01A,0.01,XX0001,0.8,-49.111999999999995,1.325
208,0.0,01A,0.01,XX0001,0.9,-49.114,1.325
209,0.01,01A,0.01,XX0001,1.0,-49.114,1.325
210,0.03,01A,0.01,XX0001,1.1,-49.115,1.325
211,0.07,01A,0.02,XX0001,1.2,-49.115,1.325
212,0.11,01A,0.03,XX0001,1.3,-49.115,1.325
213,0.17,01A,0.04,XX0001,1.4000000000000001,-49.114,1.3259999999999998
214,0.25,01A,0.06,XX0001,1.5,-49.113,1.327
215,0.34,01A,0.09,XX0001,1.6,-49.11,1.329
216,0.43,01A,0.13,XX0001,1.7,-49.104,1.3319999999999999
217,0.53,01A,0.18,XX0001,1.8,-49.093,1.335
218,0.62,01A,0.23,XX0001,1.9000000000000001,-49.078,1.3359999999999999
219,0.69,01A,0.3,XX0001,2.0,-49.056999999999995,1.334
220,0.75,01A,0.37,XX0001,2.1,-49.028,1.3259999999999998
221,0.77,01A,0.45,XX0001,2.2,-48.992,1.311
222,0.76,01A,0.53,XX0001,2.3000000000000003,-48.949,1.291
223,0.73,01A,0.6,XX0001,2.4,-48.897,1.265
224,0.67,01A,0.67,XX0001,2.5,-48.836999999999996,1.234
225,0.59,01A,0.73,XX0001,2.6,-48.77,1.198
226,0.51,01A,0.79,XX0001,2.7,-48.696000000000005,1.161
227,0.44,01A,0.84,XX0001,2.8000000000000003,-48.615,1.126
228,0.38,01A,0.88,XX0001,2.9,-48.528999999999996,1.099
229,0.35,01A,0.91,XX0001,3.0,-48.43899999999999,1.082
230,0.34,01A,0.95,XX0001,3.1,-48.347,1.078
231,0.34,01A,0.98,XX0001,3.2,-48.253,1.084
232,0.34,01A,1.02,XX0001,3.3000000000000003,-48.158,1.097
233,0.32,01A,1.05,XX0001,3.4,-48.06,1.109
234,0.28,01A,1.08,XX0001,3.5,-47.956,1.1159999999999999
235,0.24,01A,1.11,XX0001,3.6,-47.846000000000004,1.112
236,0.2,01A,1.13,XX0001,3.7,-47.729,1.1
237,0.17,01A,1.15,XX0001,3.8000000000000003,-47.608000000000004,1.081
238,0.13,01A,1.16,XX0001,3.9,-47.486999999999995,1.061
239,0.08,01A,1.17,XX0001,4.0,-47.367,1.045
240,0.03,01A,1.18,XX0001,4.1,-47.248999999999995,1.035
241,0.0,01A,1.18,XX0001,4.2,-47.133,1.032
242,-0.01,01A,1.18,XX0001,4.3,-47.019,1.034
243,-0.01,01A,1.18,XX0001,4.4,-46.905,1.036
244,-0.02,01A,1.18,XX0001,4.5,-46.79,1.036
245,-0.03,01A,1.17,XX0001,4.6000000000000005,-46.674,1.028
246,-0.04,01A,1.17,XX0001,4.7,-46.556999999999995,1.012
247,-0.02,01A,1.17,XX0001,4.8,-46.438,0.988
248,0.04,01A,1.17,XX0001,4.9,-46.318999999999996,0.958
249,0.14,01A,1.18,XX0001,5.0,-46.20399999999999,0.924
250,0.26,01A,1.2,XX0001,5.1000000000000005,-46.093,0.889
251,0.36,01A,1.23,XX0001,5.2,-45.986999999999995,0.855
252,0.43,01A,1.27,XX0001,5.3,-45.882,0.8190000000000001
253,0.46,01A,1.31,XX0001,5.4,-45.773999999999994,0.7809999999999999
254,0.42,01A,1.36,XX0001,5.5,-45.659,0.736
255,0.33,01A,1.4,XX0001,5.6000000000000005,-45.535,0.679
256,0.18,01A,1.42,XX0001,5.7,-45.403,0.608
257,0.02,01A,1.43,XX0001,5.8,-45.266000000000005,0.522
258,-0.15,01A,1.42,XX0001,5.9,-45.13,0.424
259,-0.29,01A,1.4,XX0001,6.0,-45.0,0.32299999999999995
260,-0.4,01A,1.37,XX0001,6.1000000000000005,-44.88,0.22699999999999998
261,-0.47,01A,1.32,XX0001,6.2,-44.771,0.141
262,-0.47,01A,1.28,XX0001,6.3,-44.673,0.071
263,-0.4,01A,1.23,XX0001,6.4,-44.581,0.015
264,-0.26,01A,1.2,XX0001,6.5,-44.49,-0.03
265,-0.09,01A,1.18,XX0001,6.6000000000000005,-44.397,-0.069
266,0.06,01A,1.18,XX0001,6.7,-44.298,-0.10800000000000001
267,0.15,01A,1.19,XX0001,6.8,-44.193000000000005,-0.152
268,0.16,01A,1.21,XX0001,6.9,-44.083,-0.205
269,0.11,01A,1.22,XX0001,7.0,-43.968,-0.268
270,0.02,01A,1.23,XX0001,7.1000000000000005,-43.851000000000006,-0.33899999999999997
271,-0.09,01A,1.23,XX0001,7.2,-43.736000000000004,-0.413
272,-0.21,01A,1.21,XX0001,7.3,-43.625,-0.486
273,-0.33,01A,1.18,XX0001,7.4,-43.519,-0.552
274,-0.42,01A,1.15,XX0001,7.5,-43.419,-0.61
275,-0.47,01A,1.1,XX0001,7.6000000000000005,-43.321999999999996,-0.659
276,-0.46,01A,1.05,XX0001,7.7,-43.228,-0.7
277,-0.4,01A,1.01,XX0001,7.8,-43.136,-0.736
278,-0.32,01A,0.97,XX0001,7.9,-43.04600000000001,-0.77
279,-0.25,01A,0.95,XX0001,8.0,-42.961000000000006,-0.807
280,-0.19,01A,0.92,XX0001,8.1,-42.88,-0.8490000000000001
281,-0.15,01A,0.91,XX0001,8.2,-42.806999999999995,-0.9
282,-0.12,01A,0.89,XX0001,8.3,-42.74100000000001,-0.96
283,-0.12,01A,0.88,XX0001,8.4,-42.683,-1.028
284,-0.14,01A,0.87,XX0001,8.5,-42.633,-1.1
285,-0.19,01A,0.85,XX0001,8.6,-42.589,-1.1740000000000002
286,-0.25,01A,0.83,XX0001,8.700000000000001,-42.54600000000001,-1.249
287,-0.3,01A,0.8,XX0001,8.8,-42.501999999999995,-1.3230000000000002
288,-0.31,01A,0.77,XX0001,8.9,-42.456,-1.393
289,-0.3,01A,0.74,XX0001,9.0,-42.407,-1.4580000000000002
290,-0.29,01A,0.71,XX0001,9.1,-42.361999999999995,-1.517
291,-0.3,01A,0.68,XX0001,9.200000000000001,-42.323,-1.5730000000000002
292,-0.35,01A,0.65,XX0001,9.3,-42.292,-1.626
293,-0.42,01A,0.61,XX0001,9.4,-42.27,-1.679
294,-0.47,01A,0.57,XX0001,9.5,-42.255,-1.734
295,-0.5,01A,0.52,XX0001,9.6,-42.244,-1.791
296,-0.51,01A,0.47,XX0001,9.700000000000001,-42.236999999999995,-1.847
297,-0.5,01A,0.42,XX0001,9.8,-42.232,-1.9
298,-0.46,01A,0.37,XX0001,9.9,-42.228,-1.946
299,-0.4,01A,0.33,XX0001,10.0,-42.225,-1.982
300,-0.33,01A,0.29,XX0001,10.1,-42.221000000000004,-2.008
301,-0.22,01A,0.26,XX0001,10.200000000000001,-42.216,-2.024
302,-0.09,01A,0.25,XX0001,10.3,-42.208999999999996,-2.032
303,0.05,01A,0.24,XX0001,10.4,-42.201,-2.031
304,0.19,01A,0.26,XX0001,10.5,-42.191,-2.022
305,0.28,01A,0.28,XX0001,10.6,-42.18,-2.004
306,0.34,01A,0.31,XX0001,10.700000000000001,-42.17,-1.976
307,0.34,01A,0.35,XX0001,10.8,-42.162,-1.94
308,0.27,01A,0.38,XX0001,10.9,-42.159,-1.896
309,0.18,01A,0.4,XX0001,11.0,-42.162,-1.848
310,0.09,01A,0.41,XX0001,11.1,-42.17100000000001,-1.7990000000000002
311,0.03,01A,0.42,XX0001,11.200000000000001,-42.185,-1.7519999999999998
312,0.0,01A,0.42,XX0001,11.3,-42.205,-1.712
313,0.0,01A,0.42,XX0001,11.4,-42.227,-1.6780000000000002
314,0.03,01A,0.42,XX0001,11.5,-42.251999999999995,-1.652
315,0.09,01A,0.43,XX0001,11.6,-42.278999999999996,-1.63
316,0.15,01A,0.44,XX0001,11.700000000000001,-42.306999999999995,-1.608
317,0.21,01A,0.46,XX0001,11.8,-42.336000000000006,-1.5830000000000002
318,0.26,01A,0.48,XX0001,11.9,-42.36600000000001,-1.5519999999999998
319,0.3,01A,0.51,XX0001,12.0,-42.397,-1.5119999999999998
320,0.33,01A,0.54,XX0001,12.1,-42.427,-1.465
321,0.33,01A,0.58,XX0001,12.200000000000001,-42.456,-1.412
322,0.32,01A,0.61,XX0001,12.3,-42.483000000000004,-1.355
323,0.28,01A,0.64,XX0001,12.4,-42.505,-1.295
324,0.25,01A,0.67,XX0001,12.5,-42.523999999999994,-1.2329999999999999
325,0.22,01A,0.69,XX0001,12.6,-42.54,-1.168
326,0.21,01A,0.71,XX0001,12.700000000000001,-42.552,-1.1
327,0.2,01A,0.73,XX0001,12.8,-42.56,-1.03
328,0.18,01A,0.75,XX0001,12.9,-42.562,-0.956
329,0.15,01A,0.77,XX0001,13.0,-42.556999999999995,-0.88
330,0.1,01A,0.78,XX0001,13.1,-42.54600000000001,-0.8009999999999999
331,0.06,01A,0.79,XX0001,13.200000000000001,-42.528999999999996,-0.721
332,0.01,01A,0.79,XX0001,13.3,-42.51,-0.639
333,-0.05,01A,0.79,XX0001,13.4,-42.489,-0.5589999999999999
334,-0.13,01A,0.78,XX0001,13.5,-42.467,-0.48
335,-0.24,01A,0.76,XX0001,13.6,-42.443999999999996,-0.40399999999999997
336,-0.37,01A,0.73,XX0001,13.700000000000001,-42.419,-0.331
337,-0.48,01A,0.69,XX0001,13.8,-42.393,-0.262
338,-0.49,01A,0.64,XX0001,13.9,-42.367,-0.19399999999999998
339,-0.34,01A,0.6,XX0001,14.0,-42.341,-0.131
340,-0.06,01A,0.57,XX0001,14.1,-42.317,-0.075
341,0.28,01A,0.58,XX0001,14.200000000000001,-42.293,-0.028999999999999998
342,0.63,01A,0.63,XX0001,14.3,-42.266999999999996,0.003
343,0.91,01A,0.71,XX0001,14.4,-42.236999999999995,0.016
344,1.08,01A,0.81,XX0001,14.5,-42.2,0.008
345,1.13,01A,0.92,XX0001,14.6,-42.153999999999996,-0.026000000000000002
346,1.14,01A,1.04,XX0001,14.700000000000001,-42.095,-0.09
347,1.18,01A,1.15,XX0001,14.8,-42.023999999999994,-0.187
348,1.25,01A,1.27,XX0001,14.9,-41.943000000000005,-0.314
349,1.31,01A,1.4,XX0001,15.0,-41.858000000000004,-0.461
350,1.33,01A,1.53,XX0001,15.1,-41.778,-0.614
351,1.32,01A,1.67,XX0001,15.200000000000001,-41.703,-0.762
352,1.27,01A,1.8,XX0001,15.3,-41.633,-0.9009999999999999
353,1.24,01A,1.92,XX0001,15.4,-41.56100000000001,-1.037
354,1.29,01A,2.05,XX0001,15.5,-41.476000000000006,-1.18
355,1.43,01A,2.18,XX0001,15.6,-41.371,-1.339
356,1.63,01A,2.33,XX0001,15.700000000000001,-41.242,-1.517
357,1.81,01A,2.51,XX0001,15.8,-41.088,-1.714
358,1.89,01A,2.69,XX0001,15.9,-40.912,-1.926
359,1.86,01A,2.88,XX0001,16.0,-40.717,-2.147
360,1.71,01A,3.06,XX0001,16.1,-40.508,-2.373
361,1.5,01A,3.22,XX0001,16.2,-40.288000000000004,-2.603
362,1.3,01A,3.36,XX0001,16.3,-40.06,-2.839
363,1.14,01A,3.48,XX0001,16.4,-39.824,-3.085
364,1.04,01A,3.59,XX0001,16.5,-39.58,-3.343
365,0.95,01A,3.69,XX0001,16.6,-39.33,-3.615
366,0.84,01A,3.78,XX0001,16.7,-39.077,-3.9
367,0.72,01A,3.86,XX0001,16.8,-38.824,-4.197
368,0.58,01A,3.92,XX0001,16.9,-38.578,-4.5089999999999995
369,0.47,01A,3.98,XX0001,17.0,-38.344,-4.837
370,0.39,01A,4.02,XX0001,17.1,-38.126999999999995,-5.181
371,0.31,01A,4.05,XX0001,17.2,-37.933,-5.539
372,0.18,01A,4.08,XX0001,17.3,-37.763000000000005,-5.9079999999999995
373,-0.05,01A,4.09,XX0001,17.400000000000002,-37.613,-6.2860000000000005
374,-0.43,01A,4.06,XX0001,17.5,-37.478,-6.67
375,-0.94,01A,4.0,XX0001,17.6,-37.351,-7.062
376,-1.51,01A,3.88,XX0001,17.7,-37.23,-7.461
377,-2.07,01A,3.7,XX0001,17.8,-37.117,-7.861000000000001
378,-2.48,01A,3.46,XX0001,17.900000000000002,-37.016,-8.254
379,-2.53,01A,3.21,XX0001,18.0,-36.934,-8.626
380,-2.23,01A,2.97,XX0001,18.1,-36.88,-8.961
381,-1.79,01A,2.77,XX0001,18.2,-36.86,-9.245
382,-1.3,01A,2.61,XX0001,18.3,-36.882,-9.47
383,-0.81,01A,2.51,XX0001,18.400000000000002,-36.952,-9.63
384,-0.29,01A,2.45,XX0001,18.5,-37.071999999999996,-9.722000000000001
385,0.29,01A,2.45,XX0001,18.6,-37.24,-9.747
386,0.94,01A,2.51,XX0001,18.7,-37.451,-9.71
387,1.58,01A,2.64,XX0001,18.8,-37.698,-9.622
388,2.01,01A,2.82,XX0001,18.900000000000002,-37.97,-9.496
389,2.0,01A,3.03,XX0001,19.0,-38.257,-9.345
390,1.57,01A,3.21,XX0001,19.1,-38.553000000000004,-9.18
391,0.98,01A,3.34,XX0001,19.2,-38.853,-9.007
392,0.43,01A,3.41,XX0001,19.3,-39.157,-8.827
393,0.02,01A,3.43,XX0001,19.400000000000002,-39.464,-8.642999999999999
394,-0.24,01A,3.41,XX0001,19.5,-39.772,-8.458
395,-0.42,01A,3.38,XX0001,19.6,-40.075,-8.277000000000001
396,-0.59,01A,3.33,XX0001,19.7,-40.37,-8.103
397,-0.77,01A,3.26,XX0001,19.8,-40.654,-7.934
398,-0.94,01A,3.18,XX0001,19.900000000000002,-40.93,-7.77
486,0.39,03A,0.13,XX0001,8.700000000000001,-8.3,-5.71
487,0.5,03A,0.17,XX0001,8.8,-8.302999999999999,-5.725
488,0.66,03A,0.23,XX0001,8.9,-8.307,-5.742999999999999
489,0.85,03A,0.3,XX0001,9.0,-8.312000000000001,-5.763999999999999
490,1.09,03A,0.4,XX0001,9.1,-8.318,-5.791
491,1.19,03A,0.51,XX0001,9.200000000000001,-8.325,-5.825
492,1.38,03A,0.64,XX0001,9.3,-8.335,-5.867999999999999
493,1.49,03A,0.79,XX0001,9.4,-8.349,-5.922999999999999
494,1.47,03A,0.94,XX0001,9.5,-8.367,-5.996
495,1.33,03A,1.08,XX0001,9.6,-8.39,-6.09
496,1.15,03A,1.2,XX0001,9.700000000000001,-8.421,-6.207000000000001
497,0.96,03A,1.31,XX0001,9.8,-8.46,-6.348
498,0.76,03A,1.39,XX0001,9.9,-8.506,-6.505
499,0.56,03A,1.46,XX0001,10.0,-8.559,-6.669
500,0.35,03A,1.51,XX0001,10.1,-8.613999999999999,-6.827000000000001
501,0.13,03A,1.53,XX0001,10.200000000000001,-8.668,-6.977
502,-0.05,03A,1.53,XX0001,10.3,-8.717,-7.117999999999999
503,-0.15,03A,1.52,XX0001,10.4,-8.757,-7.256
504,-0.13,03A,1.51,XX0001,10.5,-8.782,-7.394
505,-0.01,03A,1.5,XX0001,10.6,-8.788,-7.5360000000000005
506,0.12,03A,1.5,XX0001,10.700000000000001,-8.769,-7.68
507,0.18,03A,1.52,XX0001,10.8,-8.722000000000001,-7.821000000000001
508,0.08,03A,1.53,XX0001,10.9,-8.644,-7.952000000000001
509,-0.14,03A,1.53,XX0001,11.0,-8.538,-8.066
