,InBallPos,PlayerID,Shirt,Speed,TeamID,Ts,X,Y,dist to closest home,dist to closest visitor
1,0.0,1235.0,0.0,0.17,AAA,0.0,-46.09,-0.7240000000000001,27.546999999999997,46.246
2,0.0,1.0,0.0,0.22,AAA,0.0,-13.552,15.967,10.748,18.682000000000002
3,0.0,1241.0,0.0,0.29,AAA,0.0,-19.401,6.662000000000001,10.991,20.488000000000003
4,0.0,1261.0,0.0,0.18,AAA,0.0,-20.533,-12.116,7.392,19.975
5,0.0,1554.0,0.0,0.13,AAA,0.0,-18.722,-25.351,11.959000000000001,18.418
6,0.0,1226.0,0.0,0.29,AAA,0.0,-9.132,2.53,8.482000000000001,9.491
7,0.0,28.0,28.0,0.13,AAA,0.0,-18.864,-4.915,7.392,19.42
8,0.0,30.0,30.0,0.13,AAA,0.0,-6.346,-7.617000000000001,10.523,6.922000000000001
9,0.0,1210.0,0.0,0.4,AAA,0.0,-7.947,-20.164,11.959000000000001,7.218
10,0.0,1182.0,0.0,0.49,AAA,0.0,-4.753,9.795,5.754,10.5
11,0.0,1244.0,0.0,0.64,AAA,0.0,0.633,7.769,5.754,7.282
12,0.0,1557.0,1.0,0.05,BBB,0.0,40.431999999999995,-0.3,40.609,24.381
13,0.0,1573.0,6.0,0.08,BBB,0.0,15.933,-12.033,22.712,11.681
14,0.0,1558.0,5.0,0.15,BBB,0.0,16.051,-0.353,17.427,7.652
15,0.0,1559.0,4.0,0.22,BBB,0.0,13.448,8.068,12.819,8.288
16,0.0,1560.0,2.0,0.42,BBB,0.0,5.0680000000000005,17.493,10.687999999999999,12.612
17,0.0,1561.0,3.0,0.67,BBB,0.0,-1.063,-30.583000000000002,12.488,11.718
18,0.0,1562.0,11.0,0.24,BBB,0.0,2.821,-10.152999999999999,9.511000000000001,3.6239999999999997
19,0.0,1563.0,8.0,0.47,BBB,0.0,8.591000000000001,1.3519999999999999,10.222999999999999,7.652
20,1.0,1564.0,7.0,0.04,BBB,0.0,0.139,0.504,7.282,8.494
21,0.0,1565.0,9.0,0.5,BBB,0.0,-0.847,-18.867,7.218,7.44
22,0.0,1566.0,10.0,0.41,BBB,0.0,-0.57,-11.432,6.922000000000001,3.6239999999999997
29,0.0,ball,1.0,6.58,,0.1,0.2,0.5,7.193,0.069
30,0.0,1235.0,0.0,0.4,AAA,0.1,-46.059,-0.706,27.545,46.206
31,0.0,1.0,0.0,0.55,AAA,0.1,-13.505,15.956,10.793,18.57
32,0.0,1241.0,0.0,0.72,AAA,0.1,-19.340999999999998,6.645,10.988,20.416
33,0.0,1261.0,0.0,0.44,AAA,0.1,-20.52,-12.152000000000001,7.421,19.875999999999998
34,0.0,1554.0,0.0,0.33,AAA,0.1,-18.703,-25.33,11.92,18.277
35,0.0,1226.0,0.0,0.72,AAA,0.1,-9.142999999999999,2.469,8.591000000000001,9.48
36,0.0,28.0,28.0,0.28,AAA,0.1,-18.839000000000002,-4.9239999999999995,7.421,19.316
37,0.0,30.0,30.0,0.35,AAA,0.1,-6.319,-7.627999999999999,10.485,6.827999999999999
38,0.0,1210.0,0.0,0.97,AAA,0.1,-7.922999999999999,-20.245,11.92,7.102
39,0.0,1182.0,0.0,1.22,AAA,0.1,-4.647,9.79,5.779,10.440999999999999
40,0.0,1244.0,0.0,1.56,AAA,0.1,0.731,7.6739999999999995,5.779,7.192
41,0.0,1557.0,1.0,0.12,BBB,0.1,40.443000000000005,-0.3,40.505,24.414
42,0.0,1573.0,6.0,0.2,BBB,0.1,15.919,-12.044,22.673000000000002,11.667
43,0.0,1558.0,5.0,0.38,BBB,0.1,16.029,-0.377,17.288,7.7139999999999995
44,0.0,1559.0,4.0,0.55,BBB,0.1,13.495,8.057,12.77,8.397
45,0.0,1560.0,2.0,1.03,BBB,0.1,4.997,17.548,10.755999999999998,12.74
46,0.0,1561.0,3.0,1.64,BBB,0.1,-1.204,-30.607,12.35,11.729000000000001
47,0.0,1562.0,11.0,0.6,BBB,0.1,2.775,-10.177,9.443999999999999,3.658
48,0.0,1563.0,8.0,1.16,BBB,0.1,8.501,1.306,10.046,7.7139999999999995
49,1.0,1564.0,7.0,0.09,BBB,0.1,0.131,0.507,7.192,8.408
50,0.0,1565.0,9.0,1.23,BBB,0.1,-0.953,-18.88,7.102,7.443
51,0.0,1566.0,10.0,1.01,BBB,0.1,-0.6559999999999999,-11.443,6.827999999999999,3.658
58,0.0,ball,1.0,13.59,,0.2,1.5,0.3,7.279,1.393
59,0.0,1235.0,0.0,0.49,AAA,0.2,-46.02,-0.684,27.538,46.158
60,0.0,1.0,0.0,0.7,AAA,0.2,-13.444,15.942,10.853,18.423
61,0.0,1241.0,0.0,0.96,AAA,0.2,-19.26,6.622999999999999,10.956,20.324
62,0.0,1261.0,0.0,0.58,AAA,0.2,-20.503,-12.2,7.457000000000001,19.746
63,0.0,1554.0,0.0,0.42,AAA,0.2,-18.678,-25.302,11.870999999999999,18.095
64,0.0,1226.0,0.0,0.95,AAA,0.2,-9.156,2.387,8.734,9.466000000000001
65,0.0,28.0,28.0,0.31,AAA,0.2,-18.812,-4.938,7.457000000000001,19.183
66,0.0,30.0,30.0,0.5,AAA,0.2,-6.281000000000001,-7.646,10.437000000000001,6.699
67,0.0,1210.0,0.0,1.24,AAA,0.2,-7.888999999999999,-20.35,11.870999999999999,6.95
68,0.0,1182.0,0.0,1.57,AAA,0.2,-4.5089999999999995,9.782,5.813,10.364
69,0.0,1244.0,0.0,2.01,AAA,0.2,0.8590000000000001,7.55,5.813,7.077999999999999
70,0.0,1557.0,1.0,0.14,BBB,0.2,40.455999999999996,-0.3,40.368,24.456
71,0.0,1573.0,6.0,0.24,BBB,0.2,15.902999999999999,-12.058,22.618000000000002,11.648
72,0.0,1558.0,5.0,0.51,BBB,0.2,16.0,-0.41100000000000003,17.107,7.794
73,0.0,1559.0,4.0,0.69,BBB,0.2,13.556,8.044,12.707,8.541
74,0.0,1560.0,2.0,1.34,BBB,0.2,4.902,17.619,10.85,12.905999999999999
75,0.0,1561.0,3.0,2.12,BBB,0.2,-1.389,-30.639,12.171,11.745999999999999
76,0.0,1562.0,11.0,0.77,BBB,0.2,2.716,-10.211,9.355,3.702
77,0.0,1563.0,8.0,1.48,BBB,0.2,8.384,1.247,9.817,7.794
78,1.0,1564.0,7.0,0.1,BBB,0.2,0.12300000000000001,0.511,7.077999999999999,8.294
79,0.0,1565.0,9.0,1.59,BBB,0.2,-1.092,-18.897000000000002,6.95,7.4479999999999995
80,0.0,1566.0,10.0,1.31,BBB,0.2,-0.7709999999999999,-11.456,6.699,3.702
87,0.0,ball,1.0,14.04,,0.3,2.9,0.2,7.437,2.804
88,0.0,1235.0,0.0,0.6,AAA,0.3,-45.973,-0.659,27.522,46.102
89,0.0,1.0,0.0,0.85,AAA,0.3,-13.369000000000002,15.925,10.933,18.236
90,0.0,1241.0,0.0,1.23,AAA,0.3,-19.155,6.593,10.876,20.204
91,0.0,1261.0,0.0,0.75,AAA,0.3,-20.482,-12.263,7.5,19.58
92,0.0,1554.0,0.0,0.52,AAA,0.3,-18.647000000000002,-25.267,11.814,17.864
93,0.0,1226.0,0.0,1.2,AAA,0.3,-9.17,2.28,8.917,9.45
94,0.0,28.0,28.0,0.32,AAA,0.3,-18.788,-4.957,7.5,19.02
95,0.0,30.0,30.0,0.68,AAA,0.3,-6.23,-7.672999999999999,10.379000000000001,6.53
96,0.0,1210.0,0.0,1.53,AAA,0.3,-7.845,-20.482,11.814,6.7589999999999995
97,0.0,1182.0,0.0,1.95,AAA,0.3,-4.333,9.771,5.858,10.267000000000001
98,0.0,1244.0,0.0,2.5,AAA,0.3,1.022,7.396,5.858,6.939
99,0.0,1557.0,1.0,0.15,BBB,0.3,40.47,-0.3,40.192,24.509
100,0.0,1573.0,6.0,0.29,BBB,0.3,15.882,-12.075,22.545,11.620999999999999
101,0.0,1558.0,5.0,0.65,BBB,0.3,15.960999999999999,-0.45399999999999996,16.875999999999998,7.896
102,0.0,1559.0,4.0,0.85,BBB,0.3,13.630999999999998,8.03,12.625,8.725
103,0.0,1560.0,2.0,1.69,BBB,0.3,4.78,17.708,10.975999999999999,13.116
104,0.0,1561.0,3.0,2.65,BBB,0.3,-1.6230000000000002,-30.682,11.948,11.769
105,0.0,1562.0,11.0,0.96,BBB,0.3,2.641,-10.254000000000001,9.238999999999999,3.761
106,0.0,1563.0,8.0,1.84,BBB,0.3,8.235,1.173,9.527000000000001,7.896
107,0.0,1564.0,7.0,0.12,BBB,0.3,0.114,0.517,6.939,8.147
108,0.0,1565.0,9.0,1.98,BBB,0.3,-1.27,-18.918,6.7589999999999995,7.456
109,0.0,1566.0,10.0,1.64,BBB,0.3,-0.9179999999999999,-11.47,6.53,3.761
116,0.0,ball,1.0,14.04,,0.4,4.3,0.1,7.747000000000001,3.8810000000000002
117,0.0,1235.0,0.0,0.7,AAA,0.4,-45.915,-0.629,27.491999999999997,46.034
118,0.0,1.0,0.0,1.0,AAA,0.4,-13.277999999999999,15.905999999999999,10.975,18.008
119,0.0,1241.0,0.0,1.51,AAA,0.4,-19.023,6.555,10.779000000000002,20.054000000000002
120,0.0,1261.0,0.0,0.92,AAA,0.4,-20.457,-12.343,7.55,19.379
121,0.0,1554.0,0.0,0.62,AAA,0.4,-18.608,-25.225,11.749,17.585
122,0.0,1226.0,0.0,1.43,AAA,0.4,-9.186,2.149,9.14,9.43
123,0.0,28.0,28.0,0.33,AAA,0.4,-18.771,-4.984,7.55,18.831
124,0.0,30.0,30.0,0.87,AAA,0.4,-6.162999999999999,-7.712999999999999,10.315,6.316
125,0.0,1210.0,0.0,1.8,AAA,0.4,-7.791,-20.639,11.749,6.529
126,0.0,1182.0,0.0,2.3,AAA,0.4,-4.12,9.756,5.919,10.15
127,0.0,1244.0,0.0,2.97,AAA,0.4,1.2229999999999999,7.21,5.919,6.777
128,0.0,1557.0,1.0,0.16,BBB,0.4,40.486,-0.3,39.974000000000004,24.573
129,0.0,1573.0,6.0,0.34,BBB,0.4,15.857000000000001,-12.094000000000001,22.451999999999998,11.587
130,0.0,1558.0,5.0,0.77,BBB,0.4,15.914000000000001,-0.507,16.594,8.02
131,0.0,1559.0,4.0,1.0,BBB,0.4,13.722000000000001,8.014,12.525,8.798
132,0.0,1560.0,2.0,2.04,BBB,0.4,4.628,17.817,11.14,13.372
133,0.0,1561.0,3.0,3.13,BBB,0.4,-1.909,-30.735,11.684000000000001,11.8
134,0.0,1562.0,11.0,1.15,BBB,0.4,2.55,-10.307,9.091000000000001,3.833
135,0.0,1563.0,8.0,2.18,BBB,0.4,8.054,1.085,9.174,7.97
136,0.0,1564.0,7.0,0.17,BBB,0.4,0.10400000000000001,0.527,6.777,7.97
137,0.0,1565.0,9.0,2.36,BBB,0.4,-1.486,-18.942999999999998,6.529,7.4670000000000005
138,0.0,1566.0,10.0,1.96,BBB,0.4,-1.0979999999999999,-11.485999999999999,6.316,3.833
145,0.0,ball,1.0,14.04,,0.5,5.7,0.0,8.181000000000001,2.36
146,0.0,1235.0,0.0,0.81,AAA,0.5,-45.848,-0.595,27.44,45.857
147,0.0,1.0,0.0,1.12,AAA,0.5,-13.173,15.885,10.969000000000001,17.742
148,0.0,1241.0,0.0,1.74,AAA,0.5,-18.866,6.5089999999999995,10.665,19.87
149,0.0,1261.0,0.0,1.06,AAA,0.5,-20.429000000000002,-12.437999999999999,7.604,19.146
150,0.0,1554.0,0.0,0.71,AAA,0.5,-18.56,-25.179000000000002,11.675999999999998,17.262999999999998
151,0.0,1226.0,0.0,1.6,AAA,0.5,-9.202,1.9980000000000002,9.397,9.402999999999999
152,0.0,28.0,28.0,0.39,AAA,0.5,-18.766,-5.018,7.604,18.625
153,0.0,30.0,30.0,1.06,AAA,0.5,-6.084,-7.768,10.252,6.063
154,0.0,1210.0,0.0,2.01,AAA,0.5,-7.728,-20.82,11.675999999999998,6.27
155,0.0,1182.0,0.0,2.56,AAA,0.5,-3.8760000000000003,9.74,6.0,10.015
156,0.0,1244.0,0.0,3.37,AAA,0.5,1.46,6.997000000000001,6.0,6.599
157,0.0,1557.0,1.0,0.17,BBB,0.5,40.501999999999995,-0.3,39.718,24.645
158,0.0,1573.0,6.0,0.38,BBB,0.5,15.828,-12.115,22.338,11.548
159,0.0,1558.0,5.0,0.85,BBB,0.5,15.857999999999999,-0.5670000000000001,16.264,8.163
160,0.0,1559.0,4.0,1.11,BBB,0.5,13.827,7.997999999999999,12.407,8.802
161,0.0,1560.0,2.0,2.33,BBB,0.5,4.449,17.944000000000003,11.347000000000001,13.67
162,0.0,1561.0,3.0,3.5,BBB,0.5,-2.2359999999999998,-30.798000000000002,11.39,11.838
163,0.0,1562.0,11.0,1.3,BBB,0.5,2.443,-10.368,8.914,3.917
164,0.0,1563.0,8.0,2.44,BBB,0.5,7.845,0.985,8.769,7.77
165,0.0,1564.0,7.0,0.32,BBB,0.5,0.087,0.542,6.599,7.77
166,0.0,1565.0,9.0,2.67,BBB,0.5,-1.7380000000000002,-18.971,6.27,7.481
167,0.0,1566.0,10.0,2.21,BBB,0.5,-1.307,-11.502,6.063,3.917
174,0.0,ball,1.0,14.04,,0.6,7.1,-0.1,8.719,1.105
175,0.0,1235.0,0.0,0.9,AAA,0.6,-45.771,-0.557,27.364,45.573
176,0.0,1.0,0.0,1.19,AAA,0.6,-13.059000000000001,15.863,10.964,17.449
177,0.0,1241.0,0.0,1.88,AAA,0.6,-18.692,6.456,10.539000000000001,19.647000000000002
178,0.0,1261.0,0.0,1.16,AAA,0.6,-20.399,-12.546,7.6579999999999995,18.89
179,0.0,1554.0,0.0,0.79,AAA,0.6,-18.5,-25.134,11.595999999999998,16.909000000000002
180,0.0,1226.0,0.0,1.7,AAA,0.6,-9.22,1.8330000000000002,9.681000000000001,9.359
181,0.0,28.0,28.0,0.52,AAA,0.6,-18.78,-5.061,7.6579999999999995,18.413
182,0.0,30.0,30.0,1.21,AAA,0.6,-5.994,-7.837999999999999,10.195,5.782
183,0.0,1210.0,0.0,2.15,AAA,0.6,-7.66,-21.017,11.595999999999998,5.995
184,0.0,1182.0,0.0,2.71,AAA,0.6,-3.612,9.724,6.102,9.859
185,0.0,1244.0,0.0,3.63,AAA,0.6,1.724,6.765,6.102,6.414
186,0.0,1557.0,1.0,0.19,BBB,0.6,40.52,-0.3,39.434,24.725
187,0.0,1573.0,6.0,0.41,BBB,0.6,15.795,-12.137,22.209,11.505999999999998
188,0.0,1558.0,5.0,0.89,BBB,0.6,15.798,-0.63,15.898,8.318999999999999
189,0.0,1559.0,4.0,1.19,BBB,0.6,13.940999999999999,7.979,12.277999999999999,8.807
190,0.0,1560.0,2.0,2.52,BBB,0.6,4.249,18.082,11.472999999999999,14.001
191,0.0,1561.0,3.0,3.72,BBB,0.6,-2.593,-30.868000000000002,11.078,11.88
192,0.0,1562.0,11.0,1.4,BBB,0.6,2.324,-10.433,8.713,4.01
193,0.0,1563.0,8.0,2.59,BBB,0.6,7.6160000000000005,0.8759999999999999,8.33,7.569
194,0.0,1564.0,7.0,0.61,BBB,0.6,0.053,0.5720000000000001,6.414,7.569
195,0.0,1565.0,9.0,2.87,BBB,0.6,-2.0140000000000002,-19.000999999999998,5.995,7.496
196,0.0,1566.0,10.0,2.38,BBB,0.6,-1.537,-11.52,5.782,4.01
203,0.0,ball,1.0,14.04,,0.7000000000000001,8.5,-0.2,9.347999999999999,1.4769999999999999
204,0.0,1235.0,0.0,0.98,AAA,0.7000000000000001,-45.68600000000001,-0.516,27.261999999999997,45.27
205,0.0,1.0,0.0,1.22,AAA,0.7000000000000001,-12.94,15.841,10.962,17.142
206,0.0,1241.0,0.0,1.93,AAA,0.7000000000000001,-18.508,6.399,10.409,19.387999999999998
207,0.0,1261.0,0.0,1.19,AAA,0.7000000000000001,-20.366,-12.66,7.707000000000001,18.622
208,0.0,1554.0,0.0,0.88,AAA,0.7000000000000001,-18.427,-25.095,11.508,16.532
209,0.0,1226.0,0.0,1.74,AAA,0.7000000000000001,-9.24,1.662,9.982999999999999,9.298
210,0.0,28.0,28.0,0.68,AAA,0.7000000000000001,-18.813,-5.111000000000001,7.707000000000001,18.208
211,0.0,30.0,30.0,1.33,AAA,0.7000000000000001,-5.899,-7.922999999999999,10.15,5.482
212,0.0,1210.0,0.0,2.22,AAA,0.7000000000000001,-7.5889999999999995,-21.224,11.508,5.72
213,0.0,1182.0,0.0,2.77,AAA,0.7000000000000001,-3.3369999999999997,9.712,6.221,9.677
214,0.0,1244.0,0.0,3.76,AAA,0.7000000000000001,2.004,6.522,6.221,6.225
215,0.0,1557.0,1.0,0.2,BBB,0.7000000000000001,40.54,-0.3,39.135,24.808000000000003
216,0.0,1573.0,6.0,0.44,BBB,0.7000000000000001,15.758,-12.159,22.068,11.466
217,0.0,1558.0,5.0,0.88,BBB,0.7000000000000001,15.735,-0.693,15.511,8.481
218,0.0,1559.0,4.0,1.22,BBB,0.7000000000000001,14.06,7.959,12.142000000000001,8.812000000000001
219,0.0,1560.0,2.0,2.62,BBB,0.7000000000000001,4.0360000000000005,18.227999999999998,11.264000000000001,14.350999999999999
220,0.0,1561.0,3.0,3.83,BBB,0.7000000000000001,-2.964,-30.941999999999997,10.762,11.927
221,0.0,1562.0,11.0,1.46,BBB,0.7000000000000001,2.1959999999999997,-10.499,8.495,4.109
222,0.0,1563.0,8.0,2.63,BBB,0.7000000000000001,7.379,0.763,7.877999999999999,7.38
223,0.0,1564.0,7.0,0.91,BBB,0.7000000000000001,0.001,0.629,6.225,7.38
224,0.0,1565.0,9.0,2.98,BBB,0.7000000000000001,-2.305,-19.033,5.72,7.5120000000000005
225,0.0,1566.0,10.0,2.46,BBB,0.7000000000000001,-1.778,-11.539000000000001,5.482,4.109
232,0.0,ball,1.0,14.09,,0.8,9.9,-0.3,10.057,2.9160000000000004
233,0.0,1235.0,0.0,1.03,AAA,0.8,-45.593999999999994,-0.47200000000000003,27.138,44.957
234,0.0,1.0,0.0,1.22,AAA,0.8,-12.82,15.82,10.960999999999999,16.833
235,0.0,1241.0,0.0,1.93,AAA,0.8,-18.324,6.341,10.280999999999999,19.119
236,0.0,1261.0,0.0,1.17,AAA,0.8,-20.334,-12.775,7.75,18.348
237,0.0,1554.0,0.0,1.0,AAA,0.8,-18.338,-25.066,11.41,16.134
238,0.0,1226.0,0.0,1.76,AAA,0.8,-9.26,1.4869999999999999,10.118,9.241
239,0.0,28.0,28.0,0.82,AAA,0.8,-18.865,-5.165,7.75,18.012999999999998
240,0.0,30.0,30.0,1.41,AAA,0.8,-5.8020000000000005,-8.021,10.118,5.175
241,0.0,1210.0,0.0,2.2,AAA,0.8,-7.521,-21.436,11.41,5.457999999999999
242,0.0,1182.0,0.0,2.81,AAA,0.8,-3.0580000000000003,9.704,6.353,9.48
243,0.0,1244.0,0.0,3.79,AAA,0.8,2.29,6.274,6.353,6.034
244,0.0,1557.0,1.0,0.2,BBB,0.8,40.56,-0.3,38.830999999999996,24.892
245,0.0,1573.0,6.0,0.45,BBB,0.8,15.719000000000001,-12.18,21.92,11.427999999999999
246,0.0,1558.0,5.0,0.83,BBB,0.8,15.673,-0.752,15.115,8.644
247,0.0,1559.0,4.0,1.22,BBB,0.8,14.18,7.936,12.005999999999998,8.815
248,0.0,1560.0,2.0,2.66,BBB,0.8,3.818,18.377,11.068,14.710999999999999
249,0.0,1561.0,3.0,3.89,BBB,0.8,-3.343,-31.02,10.455,11.978
250,0.0,1562.0,11.0,1.49,BBB,0.8,2.065,-10.567,8.269,4.209
251,0.0,1563.0,8.0,2.59,BBB,0.8,7.143,0.649,7.428999999999999,7.195
252,0.0,1564.0,7.0,1.05,BBB,0.8,-0.051,0.713,6.034,7.195
253,0.0,1565.0,9.0,3.05,BBB,0.8,-2.605,-19.064,5.457999999999999,7.527
254,0.0,1566.0,10.0,2.49,BBB,0.8,-2.026,-11.559000000000001,5.175,4.209
261,0.0,ball,1.0,14.09,,0.9,11.3,-0.5,10.894,4.325
262,0.0,1235.0,0.0,1.05,AAA,0.9,-45.5,-0.428,26.996,44.64
263,0.0,1.0,0.0,1.21,AAA,0.9,-12.7,15.8,10.962,16.524
264,0.0,1241.0,0.0,1.91,AAA,0.9,-18.141,6.2829999999999995,10.16,18.867
265,0.0,1261.0,0.0,1.12,AAA,0.9,-20.302,-12.885,7.784,18.074
266,0.0,1554.0,0.0,1.1,AAA,0.9,-18.233,-25.052,11.297,15.717
267,0.0,1226.0,0.0,1.76,AAA,0.9,-9.281,1.3119999999999998,10.095,9.211
268,0.0,28.0,28.0,0.93,AAA,0.9,-18.933,-5.222,7.784,17.829
269,0.0,30.0,30.0,1.46,AAA,0.9,-5.707000000000001,-8.129,10.095,4.865
270,0.0,1210.0,0.0,2.08,AAA,0.9,-7.462999999999999,-21.643,11.297,5.2170000000000005
271,0.0,1182.0,0.0,2.84,AAA,0.9,-2.7760000000000002,9.696,6.489,9.277000000000001
272,0.0,1244.0,0.0,3.79,AAA,0.9,2.576,6.025,6.489,5.846
273,0.0,1557.0,1.0,0.2,BBB,0.9,40.580999999999996,-0.3,38.528,24.971999999999998
274,0.0,1573.0,6.0,0.47,BBB,0.9,15.677999999999999,-12.200999999999999,21.769000000000002,11.395
275,0.0,1558.0,5.0,0.75,BBB,0.9,15.614,-0.8059999999999999,14.719000000000001,8.805
276,0.0,1559.0,4.0,1.22,BBB,0.9,14.3,7.912000000000001,11.875,8.816
277,0.0,1560.0,2.0,2.69,BBB,0.9,3.597,18.529,10.892000000000001,15.075
278,0.0,1561.0,3.0,3.93,BBB,0.9,-3.725,-31.098000000000003,10.167,12.034
279,0.0,1562.0,11.0,1.52,BBB,0.9,1.93,-10.634,8.037,4.31
280,0.0,1563.0,8.0,2.54,BBB,0.9,6.912000000000001,0.539,6.992999999999999,7.001
281,0.0,1564.0,7.0,1.18,BBB,0.9,-0.083,0.818,5.846,7.001
282,0.0,1565.0,9.0,3.13,BBB,0.9,-2.912,-19.092,5.2170000000000005,7.542000000000001
283,0.0,1566.0,10.0,2.5,BBB,0.9,-2.275,-11.577,4.865,4.31
290,0.0,ball,1.0,14.04,,1.0,12.7,-0.6,11.725,2.872
291,0.0,1235.0,0.0,1.03,AAA,1.0,-45.405,-0.384,26.845,44.321000000000005
292,0.0,1.0,0.0,1.22,AAA,1.0,-12.58,15.78,10.963,16.215999999999998
293,0.0,1241.0,0.0,1.9,AAA,1.0,-17.96,6.228,10.045,18.625999999999998
294,0.0,1261.0,0.0,1.04,AAA,1.0,-20.271,-12.989,7.81,17.801
295,0.0,1554.0,0.0,1.16,AAA,1.0,-18.119,-25.057,11.17,15.284
296,0.0,1226.0,0.0,1.76,AAA,1.0,-9.3,1.137,10.045,9.205
297,0.0,28.0,28.0,1.01,AAA,1.0,-19.011,-5.281000000000001,7.81,17.652
298,0.0,30.0,30.0,1.48,AAA,1.0,-5.6160000000000005,-8.245,10.08,4.556
299,0.0,1210.0,0.0,1.84,AAA,1.0,-7.4239999999999995,-21.836,11.17,4.999
300,0.0,1182.0,0.0,2.87,AAA,1.0,-2.49,9.687000000000001,6.627000000000001,9.06
301,0.0,1244.0,0.0,3.77,AAA,1.0,2.859,5.775,6.627000000000001,5.66
302,0.0,1557.0,1.0,0.19,BBB,1.0,40.6,-0.3,38.227,25.045
303,0.0,1573.0,6.0,0.5,BBB,1.0,15.635,-12.222000000000001,21.62,11.370999999999999
304,0.0,1558.0,5.0,0.66,BBB,1.0,15.561,-0.852,14.327,8.814
305,0.0,1559.0,4.0,1.23,BBB,1.0,14.42,7.8870000000000005,11.752,8.814
306,0.0,1560.0,2.0,2.73,BBB,1.0,3.3739999999999997,18.682000000000002,10.737,15.444
307,0.0,1561.0,3.0,3.98,BBB,1.0,-4.113,-31.175,9.908,12.093
308,0.0,1562.0,11.0,1.56,BBB,1.0,1.7919999999999998,-10.700999999999999,7.805,4.409
309,0.0,1563.0,8.0,2.59,BBB,1.0,6.682,0.431,6.571000000000001,6.7989999999999995
310,0.0,1564.0,7.0,1.46,BBB,1.0,-0.09699999999999999,0.948,5.66,6.7989999999999995
311,0.0,1565.0,9.0,3.27,BBB,1.0,-3.2310000000000003,-19.114,4.999,7.553999999999999
312,0.0,1566.0,10.0,2.51,BBB,1.0,-2.525,-11.593,4.556,4.409
319,0.0,ball,1.0,14.09,,1.1,14.1,-0.7,12.604000000000001,1.4269999999999998
320,0.0,1235.0,0.0,0.99,AAA,1.1,-45.313,-0.341,26.691999999999997,44.004
321,0.0,1.0,0.0,1.24,AAA,1.1,-12.459000000000001,15.759,10.963,15.904000000000002
322,0.0,1241.0,0.0,1.91,AAA,1.1,-17.778,6.172000000000001,9.934,18.382
323,0.0,1261.0,0.0,0.95,AAA,1.1,-20.244,-13.084000000000001,7.827999999999999,17.53
324,0.0,1554.0,0.0,1.12,AAA,1.1,-18.007,-25.081999999999997,11.027999999999999,14.842
325,0.0,1226.0,0.0,1.76,AAA,1.1,-9.318999999999999,0.963,9.934,9.215
326,0.0,28.0,28.0,1.04,AAA,1.1,-19.094,-5.341,7.827999999999999,17.479
327,0.0,30.0,30.0,1.48,AAA,1.1,-5.532,-8.367,10.068999999999999,4.253
328,0.0,1210.0,0.0,1.55,AAA,1.1,-7.417999999999999,-22.005,11.027999999999999,4.8069999999999995
329,0.0,1182.0,0.0,2.86,AAA,1.1,-2.2030000000000003,9.673,6.765,8.812999999999999
330,0.0,1244.0,0.0,3.77,AAA,1.1,3.141,5.525,6.765,5.478
331,0.0,1557.0,1.0,0.2,BBB,1.1,40.619,-0.3,37.928000000000004,25.112
332,0.0,1573.0,6.0,0.59,BBB,1.1,15.588,-12.248,21.474,11.357000000000001
333,1.0,1558.0,5.0,0.57,BBB,1.1,15.514000000000001,-0.892,13.937999999999999,8.808
334,0.0,1559.0,4.0,1.25,BBB,1.1,14.540999999999999,7.8629999999999995,11.637,8.808
335,0.0,1560.0,2.0,2.78,BBB,1.1,3.145,18.834,10.607999999999999,15.82
336,0.0,1561.0,3.0,4.01,BBB,1.1,-4.506,-31.248,9.691,12.157
337,0.0,1562.0,11.0,1.63,BBB,1.1,1.6480000000000001,-10.77,7.572,4.503
338,0.0,1563.0,8.0,2.83,BBB,1.1,6.439,0.318,6.164,6.593
339,0.0,1564.0,7.0,1.87,BBB,1.1,-0.105,1.113,5.478,6.593
340,0.0,1565.0,9.0,3.48,BBB,1.1,-3.5669999999999997,-19.127,4.8069999999999995,7.562
341,0.0,1566.0,10.0,2.52,BBB,1.1,-2.7760000000000002,-11.607000000000001,4.253,4.503
348,0.0,ball,1.0,7.57,,1.2,15.5,-0.9,13.562999999999999,0.037000000000000005
349,0.0,1235.0,0.0,0.93,AAA,1.2,-45.226000000000006,-0.301,26.544,43.69
350,0.0,1.0,0.0,1.26,AAA,1.2,-12.335999999999999,15.735999999999999,10.964,15.585999999999999
351,0.0,1241.0,0.0,1.91,AAA,1.2,-17.595,6.1160000000000005,9.826,18.125
352,0.0,1261.0,0.0,0.83,AAA,1.2,-20.22,-13.171,7.837000000000001,17.262
353,0.0,1554.0,0.0,0.98,AAA,1.2,-17.910999999999998,-25.125,10.873,14.405999999999999
354,0.0,1226.0,0.0,1.76,AAA,1.2,-9.339,0.787,9.826,9.24
355,0.0,28.0,28.0,1.04,AAA,1.2,-19.177,-5.404,7.837000000000001,17.305
356,0.0,30.0,30.0,1.48,AAA,1.2,-5.457999999999999,-8.495,10.061,3.96
357,0.0,1210.0,0.0,1.36,AAA,1.2,-7.456,-22.142,10.873,4.638
358,0.0,1182.0,0.0,2.8,AAA,1.2,-1.92,9.652999999999999,6.909,8.524
359,0.0,1244.0,0.0,3.79,AAA,1.2,3.425,5.275,6.909,5.306
360,0.0,1557.0,1.0,0.21,BBB,1.2,40.64,-0.3,37.63,25.174
